class,allCaps,adjectives,superlatives,avgSentenceLen,neu,sent_overall,sent_pos,sent_neu,sent_neg,spelling_errors
0,0.0,107.0,2.0,196.5483870967742,0.0,0.9978,0.132,0.824,0.043,0.008976660682226212
0,0.0,131.0,7.0,167.92105263157896,0.0,0.9986,0.157,0.757,0.086,0.004202988792029888
0,2.0,152.0,3.0,141.0408163265306,0.0,-0.9974,0.077,0.793,0.13,0.004591104734576757
0,2.0,85.0,3.0,130.97368421052633,0.0,0.8335,0.081,0.855,0.064,0.0019916351324437364
0,0.0,155.0,7.0,222.4848484848485,0.0,-0.874,0.147,0.707,0.146,0.002574525745257453
0,2.0,72.0,0.0,189.04166666666666,0.0,0.9481,0.092,0.834,0.075,0.004822446295484437
0,1.0,51.0,2.0,126.42105263157895,0.0,0.9493,0.088,0.859,0.053,0.0045193097781429745
0,1.0,135.0,0.0,134.8372093023256,0.0,0.9977,0.145,0.784,0.071,0.004275696938600992
0,0.0,167.0,2.0,127.53571428571429,0.0,-0.9861,0.105,0.772,0.123,0.004024982650936849
0,10.0,55.0,1.0,201.85,0.0,-0.9968,0.074,0.746,0.18,0.004924895345973898
0,0.0,139.0,9.0,134.69387755102042,0.0,0.9518,0.071,0.869,0.06,0.008708708708708709
0,0.0,157.0,4.0,125.85915492957747,0.0,0.9986,0.111,0.839,0.05,0.004100177304964539
0,0.0,26.0,0.0,92.16666666666667,0.0,0.9206,0.089,0.887,0.023,0.003568242640499554
0,0.0,44.0,0.0,173.6,0.0,-0.9393,0.068,0.832,0.1,0.012204424103737605
0,0.0,81.0,0.0,103.24074074074075,0.0,-0.9537,0.108,0.774,0.118,0.0031926214969847464
0,7.0,79.0,0.0,173.0,0.0,0.9585,0.064,0.9,0.036,0.008336420896628382
0,0.0,49.0,0.0,104.625,0.0,0.9859,0.143,0.775,0.082,0.003147128245476003
0,0.0,114.0,2.0,149.05,0.0,0.9949,0.11,0.853,0.037,0.001998001998001998
0,0.0,64.0,5.0,123.5,0.0,0.9991,0.191,0.757,0.052,0.004006599104407259
0,0.0,45.0,0.0,157.13333333333333,0.0,0.9545,0.072,0.904,0.024,0.004619907601847963
0,0.0,97.0,4.0,152.03846153846155,0.0,0.9969,0.162,0.774,0.064,0.0035122930255895636
0,0.0,98.0,3.0,95.58928571428571,0.0,0.9992,0.166,0.805,0.029,0.0088724584103512
0,8.0,131.0,4.0,108.73015873015873,0.0,-0.9952,0.101,0.758,0.141,0.007652324574068727
0,6.0,29.0,1.0,180.16666666666666,0.0,0.8919,0.118,0.794,0.089,0.011494252873563218
0,1.0,38.0,0.0,134.04347826086956,0.0,-0.9655,0.067,0.828,0.105,0.0038622465400708077
0,0.0,41.0,1.0,209.46666666666667,0.0,-0.9834,0.049,0.851,0.1,0.002849905003166561
0,1.0,81.0,0.0,154.61290322580646,0.0,-0.9965,0.061,0.799,0.14,0.006002897950734837
0,1.0,87.0,1.0,184.53846153846155,0.0,0.9901,0.127,0.795,0.078,0.001864125932062966
0,0.0,46.0,2.0,202.66666666666666,0.0,0.9836,0.121,0.848,0.031,0.0069387755102040816
0,0.0,65.0,1.0,213.88888888888889,0.0,-0.9986,0.022,0.815,0.164,0.004392764857881137
0,2.0,84.0,1.0,192.86363636363637,0.0,0.803,0.097,0.813,0.09,0.007014262333411269
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,24.0,2.0,147.58823529411765,0.0,0.9959,0.18,0.791,0.029,0.0039541320680110716
0,1.0,53.0,0.0,158.1764705882353,0.0,0.9944,0.161,0.761,0.078,0.007018840044329516
0,2.0,112.0,3.0,121.78048780487805,0.0,0.9968,0.102,0.871,0.027,0.01012507444907683
0,0.0,80.0,2.0,190.3181818181818,0.0,0.9915,0.106,0.845,0.049,0.004036087369420703
0,0.0,65.0,1.0,130.0,0.0,0.9698,0.102,0.844,0.054,0.008930916732335172
0,0.0,115.0,1.0,156.5,0.0,0.9985,0.199,0.697,0.104,0.00948804111484483
0,0.0,57.0,0.0,144.69565217391303,0.0,0.9927,0.124,0.822,0.054,0.002088305489260143
0,3.0,55.0,0.0,130.0,0.0,-0.9485,0.035,0.894,0.071,0.008176614881439084
0,1.0,80.0,1.0,118.82857142857142,0.0,-0.9947,0.043,0.836,0.121,0.013990988854635997
0,4.0,47.0,3.0,160.92857142857142,0.0,0.9914,0.123,0.86,0.017,0.007042253521126761
0,0.0,68.0,2.0,150.42857142857142,0.0,0.9994,0.253,0.716,0.031,0.006287331027978623
0,0.0,41.0,1.0,207.5,0.0,0.7535,0.057,0.909,0.034,0.006711409395973154
0,1.0,44.0,0.0,182.06666666666666,0.0,-0.9948,0.034,0.827,0.139,0.007991282237559027
0,0.0,107.0,3.0,178.54054054054055,0.0,0.9965,0.11,0.835,0.055,0.006470057177249473
0,5.0,95.0,0.0,103.80851063829788,0.0,0.9928,0.112,0.824,0.064,0.014613354982748123
0,0.0,86.0,0.0,193.92307692307693,0.0,0.9984,0.146,0.82,0.033,0.010455711185638194
0,1.0,137.0,6.0,129.13698630136986,0.0,-0.9906,0.076,0.83,0.094,0.006413626327410367
0,1.0,50.0,0.0,122.6923076923077,0.0,0.9834,0.084,0.895,0.021,0.0040297582145071295
0,0.0,70.0,1.0,153.0,0.0,0.9912,0.123,0.817,0.06,0.004327833378414931
0,0.0,79.0,0.0,111.225,0.0,0.9925,0.091,0.877,0.031,0.010442123972450567
0,58.0,337.0,3.0,121.5,0.0,0.9995,0.12,0.805,0.075,0.020166453265044813
0,0.0,68.0,1.0,112.8529411764706,0.0,0.9992,0.209,0.735,0.056,0.006453278265358802
0,0.0,88.0,1.0,173.52,0.0,0.9564,0.086,0.86,0.055,0.0018315018315018315
0,2.0,275.0,5.0,156.89333333333335,0.0,0.9999,0.17,0.808,0.022,0.002018502943650126
0,1.0,79.0,7.0,105.2439024390244,0.0,0.998,0.14,0.809,0.051,0.0036613272311212816
0,12.0,723.0,15.0,138.60409556313994,0.0,0.9999,0.114,0.837,0.049,0.008868583714055361
0,10.0,586.0,13.0,172.71090047393366,0.0,0.9998,0.105,0.833,0.062,0.010524884416644004
0,0.0,21.0,0.0,94.75,0.0,0.2648,0.072,0.86,0.067,0.003472222222222222
0,0.0,124.0,3.0,124.51851851851852,0.0,0.9993,0.155,0.809,0.036,0.0029472443265546712
0,0.0,13.0,0.0,107.25,0.0,-0.6808,0.05,0.851,0.099,0.005780346820809248
0,0.0,74.0,2.0,131.34375,0.0,0.9943,0.142,0.766,0.092,0.0025974025974025974
0,1.0,94.0,1.0,99.22916666666667,0.0,0.9438,0.144,0.73,0.126,0.005398671096345515
0,1.0,35.0,0.0,175.66666666666666,0.0,0.9887,0.152,0.775,0.073,0.008494572911750826
0,1.0,127.0,3.0,204.45454545454547,0.0,-0.9926,0.092,0.787,0.121,0.006923983500294637
0,2.0,58.0,3.0,178.66666666666666,0.0,-0.9576,0.081,0.824,0.095,0.010596026490066225
0,0.0,85.0,4.0,167.64,0.0,0.9973,0.152,0.79,0.058,0.007575757575757576
0,0.0,40.0,3.0,153.15384615384616,0.0,-0.9246,0.075,0.83,0.095,0.007960199004975124
0,1.0,105.0,0.0,145.47368421052633,0.0,0.9818,0.071,0.897,0.032,0.007707474457788134
0,3.0,95.0,3.0,185.16129032258064,0.0,-0.9933,0.071,0.811,0.117,0.009853068280034571
0,3.0,72.0,1.0,126.625,0.0,-0.7077,0.093,0.808,0.099,0.00465002447381302
0,0.0,126.0,2.0,157.74358974358975,0.0,-0.9984,0.089,0.736,0.175,0.004670639394427444
0,0.0,86.0,4.0,101.75555555555556,0.0,0.9989,0.161,0.817,0.022,0.004758814622539477
0,3.0,281.0,3.0,114.83193277310924,0.0,-0.9994,0.08,0.788,0.132,0.003910776361529548
0,0.0,59.0,2.0,174.3684210526316,0.0,0.9948,0.156,0.778,0.066,0.004786120251271313
0,1.0,111.0,6.0,150.72222222222223,0.0,0.8725,0.076,0.86,0.064,0.010966916468652898
0,0.0,53.0,3.0,189.52631578947367,0.0,-0.9483,0.052,0.857,0.091,0.0035881865857024567
0,4.0,82.0,4.0,202.45,0.0,0.8973,0.048,0.92,0.032,0.008832188420019628
0,0.0,121.0,0.0,169.4516129032258,0.0,0.5566,0.085,0.827,0.088,0.010600037857278062
0,0.0,56.0,1.0,169.0,0.0,0.9465,0.12,0.789,0.092,0.009480222294867604
0,0.0,67.0,1.0,160.55555555555554,0.0,0.5007,0.103,0.8,0.097,0.007567939456484348
0,0.0,59.0,0.0,215.64285714285714,0.0,0.9917,0.142,0.809,0.049,0.004612850082372323
0,0.0,19.0,0.0,296.0,0.0,-0.8322,0.109,0.759,0.132,0.013490725126475547
0,0.0,63.0,1.0,103.73684210526316,0.0,0.8819,0.089,0.829,0.082,0.006522829904666332
0,1.0,51.0,1.0,143.1904761904762,0.0,-0.7533,0.057,0.861,0.083,0.0056161215725140405
0,0.0,99.0,2.0,177.8846153846154,0.0,0.9986,0.144,0.818,0.037,0.011612903225806452
0,0.0,21.0,2.0,168.85714285714286,0.0,-0.0258,0.084,0.847,0.07,0.005050505050505051
0,4.0,100.0,1.0,128.23529411764707,0.0,0.9912,0.098,0.838,0.064,0.0031832651205093224
0,2.0,102.0,0.0,162.86111111111111,0.0,-0.9744,0.022,0.924,0.054,0.0033829499323410014
0,0.0,39.0,0.0,160.1818181818182,0.0,0.702,0.093,0.843,0.064,0.012415349887133182
0,2.0,108.0,1.0,151.46666666666667,0.0,0.9982,0.167,0.776,0.057,0.0026189436927106066
0,0.0,56.0,1.0,56.25,0.0,0.9974,0.128,0.833,0.038,0.008961007507871155
0,0.0,82.0,3.0,122.33333333333333,0.0,0.9965,0.124,0.849,0.027,0.001470227885322225
0,0.0,136.0,1.0,118.8688524590164,0.0,0.9975,0.119,0.824,0.057,0.0030034129692832765
0,0.0,69.0,2.0,133.52941176470588,0.0,-0.9942,0.086,0.781,0.133,0.008733624454148471
0,3.0,13.0,1.0,106.8,0.0,0.9723,0.29,0.676,0.034,0.007407407407407408
0,2.0,41.0,0.0,136.0,0.0,0.1882,0.069,0.859,0.072,0.006142034548944338
0,16.0,848.0,15.0,109.15598290598291,0.0,1.0,0.143,0.801,0.056,0.009838911932092216
0,1.0,73.0,1.0,142.17857142857142,0.0,0.9956,0.138,0.809,0.053,0.003732271709380443
0,1.0,71.0,0.0,178.76,0.0,-0.8305,0.069,0.854,0.077,0.004449388209121246
0,1.0,93.0,1.0,240.47619047619048,0.0,-0.9989,0.065,0.757,0.179,0.00531496062992126
0,2.0,81.0,2.0,137.10256410256412,0.0,-0.9976,0.065,0.797,0.138,0.0018535681186283596
0,0.0,19.0,0.0,128.125,0.0,0.8302,0.123,0.802,0.074,0.0029069767441860465
0,0.0,192.0,2.0,125.28767123287672,0.0,0.8967,0.111,0.787,0.102,0.00693165818260587
0,0.0,44.0,1.0,121.15384615384616,0.0,0.9985,0.18,0.782,0.038,0.009430996541967935
0,0.0,85.0,0.0,211.38888888888889,0.0,-0.9293,0.062,0.85,0.087,0.00392156862745098
0,1.0,97.0,3.0,86.14814814814815,0.0,0.9993,0.199,0.737,0.064,0.0036131774707757703
0,3.0,224.0,6.0,129.32291666666666,0.0,0.9996,0.109,0.871,0.02,0.010772422598148739
0,1.0,89.0,5.0,173.8846153846154,0.0,0.9967,0.128,0.821,0.051,0.006816182937554969
0,1.0,71.0,3.0,168.15384615384616,0.0,-0.7092,0.086,0.812,0.102,0.004998863894569416
0,55.0,799.0,25.0,174.0041841004184,0.0,0.9999,0.128,0.784,0.088,0.011470405875900223
0,0.0,50.0,0.0,163.08333333333334,0.0,-0.0899,0.057,0.882,0.061,0.007614213197969543
0,5.0,79.0,1.0,163.63333333333333,0.0,0.9949,0.128,0.803,0.069,0.010513546300040437
0,0.0,46.0,0.0,156.52941176470588,0.0,0.9853,0.11,0.861,0.029,0.009690644800596348
0,1.0,36.0,0.0,157.53333333333333,0.0,-0.9424,0.047,0.857,0.096,0.009667927700714587
0,0.0,115.0,5.0,114.21153846153847,0.0,0.9982,0.124,0.832,0.044,0.005507343124165554
0,1.0,94.0,2.0,133.89743589743588,0.0,0.9965,0.122,0.826,0.053,0.004741134079271762
0,0.0,104.0,1.0,128.6590909090909,0.0,0.9909,0.094,0.854,0.052,0.007185418857343148
0,13.0,50.0,1.0,269.9166666666667,0.0,0.3716,0.009,0.991,0.0,0.002151859821703043
0,2.0,65.0,0.0,169.875,0.0,0.9888,0.106,0.847,0.047,0.011939571150097465
0,1.0,34.0,5.0,128.27272727272728,0.0,0.9977,0.316,0.659,0.025,0.010548523206751054
0,0.0,73.0,5.0,115.78125,0.0,0.9923,0.116,0.844,0.039,0.0072250468290072254
0,2.0,37.0,2.0,53.666666666666664,0.0,0.941,0.097,0.844,0.059,0.01300284437220642
0,0.0,119.0,5.0,200.26666666666668,0.0,-0.9009,0.098,0.801,0.1,0.0031472585721384794
0,28.0,189.0,5.0,134.231884057971,0.0,0.9944,0.124,0.779,0.097,0.008561643835616438
0,3.0,64.0,0.0,194.54545454545453,0.0,0.7347,0.086,0.831,0.083,0.003246753246753247
0,1.0,72.0,0.0,177.7941176470588,0.0,-0.5814,0.086,0.826,0.088,0.0031234588196613513
0,1.0,47.0,4.0,164.8181818181818,0.0,0.9809,0.118,0.859,0.024,0.010382513661202186
0,0.0,55.0,2.0,120.11538461538461,0.0,0.9946,0.16,0.756,0.084,0.005705229793977813
0,0.0,9.0,0.0,551.0,0.0,0.2263,0.034,0.932,0.035,0.02722323049001815
0,0.0,45.0,1.0,164.75,0.0,0.9563,0.095,0.853,0.052,0.009778112072207596
0,0.0,17.0,0.0,149.85714285714286,0.0,-0.9716,0.008,0.851,0.14,0.007561436672967864
0,0.0,22.0,0.0,173.8,0.0,0.9737,0.118,0.824,0.058,0.0028620492272467086
0,1.0,88.0,0.0,122.82222222222222,0.0,0.9976,0.118,0.842,0.041,0.007882479398065209
0,0.0,92.0,0.0,132.1818181818182,0.0,0.9931,0.073,0.92,0.007,0.013630168105406633
0,1.0,44.0,3.0,129.92,0.0,-0.9873,0.027,0.883,0.091,0.005501222493887531
0,0.0,162.0,1.0,161.28333333333333,0.0,-0.9771,0.08,0.826,0.094,0.0028703229113275245
0,1.0,100.0,0.0,257.4,0.0,0.3506,0.096,0.821,0.083,0.0012883277505797476
0,0.0,74.0,0.0,150.5185185185185,0.0,-0.9621,0.095,0.776,0.13,0.003418803418803419
0,1.0,95.0,1.0,183.4,0.0,0.9755,0.102,0.831,0.067,0.002599090318388564
0,4.0,94.0,2.0,169.33333333333334,0.0,0.9947,0.1,0.837,0.062,0.007262569832402235
0,0.0,29.0,0.0,107.9375,0.0,0.9404,0.068,0.92,0.013,0.008036739380022962
0,0.0,97.0,6.0,74.94285714285714,0.0,0.9985,0.141,0.82,0.039,0.003948852952237684
0,0.0,47.0,0.0,173.23076923076923,0.0,0.9407,0.129,0.818,0.053,0.006619593998234775
0,3.0,63.0,1.0,181.58823529411765,0.0,0.9105,0.085,0.85,0.065,0.01675797615211086
0,0.0,104.0,2.0,161.80555555555554,0.0,0.9984,0.131,0.823,0.045,0.007163568139177895
0,3.0,156.0,3.0,154.12962962962962,0.0,-0.8641,0.103,0.795,0.101,0.0064469914040114614
0,1.0,78.0,0.0,163.0,0.0,0.9887,0.101,0.862,0.037,0.01391304347826087
0,1.0,84.0,0.0,162.42424242424244,0.0,0.9817,0.067,0.902,0.031,0.0033351862145636463
0,11.0,65.0,1.0,117.82857142857142,0.0,-0.9163,0.076,0.834,0.09,0.007919366450683946
0,0.0,63.0,0.0,126.34782608695652,0.0,0.9137,0.068,0.908,0.024,0.0030727210652099694
0,1.0,161.0,6.0,99.73493975903614,0.0,-0.984,0.065,0.85,0.085,0.004422134576311701
0,2.0,143.0,1.0,128.5,0.0,0.9972,0.14,0.769,0.091,0.0031410622501427754
0,3.0,88.0,1.0,140.4848484848485,0.0,0.9788,0.13,0.76,0.11,0.005136986301369863
0,0.0,66.0,0.0,82.55319148936171,0.0,0.9921,0.119,0.82,0.061,0.005094243504839531
0,1.0,217.0,7.0,107.488,0.0,0.9975,0.113,0.801,0.086,0.005897095680377414
0,1.0,35.0,2.0,138.4,0.0,-0.5076,0.053,0.893,0.054,0.01002865329512894
0,0.0,27.0,0.0,136.55555555555554,0.0,0.9118,0.103,0.86,0.037,0.0056179775280898875
0,1.0,73.0,2.0,132.32142857142858,0.0,0.9896,0.095,0.884,0.022,0.003745318352059925
0,0.0,46.0,1.0,192.5,0.0,0.926,0.093,0.851,0.055,0.002152389151958674
0,1.0,43.0,0.0,166.375,0.0,0.9483,0.106,0.824,0.07,0.003732736095558044
0,0.0,99.0,3.0,195.06451612903226,0.0,-0.7692,0.075,0.849,0.076,0.009373458312777503
0,0.0,98.0,2.0,142.35897435897436,0.0,0.9961,0.101,0.874,0.026,0.0066106842951581205
0,3.0,112.0,5.0,136.65,0.0,0.9849,0.096,0.837,0.066,0.008339376359680928
0,2.0,38.0,0.0,216.1818181818182,0.0,0.9637,0.077,0.901,0.022,0.004590984974958264
0,0.0,90.0,1.0,98.79069767441861,0.0,0.9926,0.143,0.766,0.091,0.005812601720530109
0,1.0,77.0,2.0,161.29032258064515,0.0,-0.9992,0.095,0.679,0.227,0.0047553001783237564
0,6.0,87.0,3.0,106.66666666666667,0.0,-0.9938,0.019,0.893,0.088,0.010596026490066225
0,0.0,149.0,4.0,158.975,0.0,0.9984,0.128,0.824,0.049,0.00917003419334784
0,1.0,55.0,1.0,132.16,0.0,0.9979,0.173,0.783,0.044,0.005405405405405406
0,1.0,87.0,2.0,203.0,0.0,0.9932,0.125,0.808,0.067,0.004492546457014498
0,0.0,144.0,3.0,129.51020408163265,0.0,0.9994,0.174,0.773,0.053,0.010784620193810567
0,0.0,51.0,2.0,151.57142857142858,0.0,-0.1773,0.039,0.917,0.044,0.005616224648985959
0,1.0,91.0,2.0,136.45945945945945,0.0,0.9495,0.114,0.796,0.09,0.005895067793279623
0,5.0,108.0,2.0,125.3076923076923,0.0,-0.9931,0.108,0.746,0.146,0.0038531737984181707
0,1.0,53.0,1.0,193.53333333333333,0.0,0.8305,0.058,0.907,0.035,0.005485087418580734
0,1.0,144.0,1.0,176.53333333333333,0.0,0.9989,0.131,0.812,0.057,0.0065032516258129065
0,1.0,48.0,1.0,142.58333333333334,0.0,-0.5368,0.071,0.853,0.076,0.004349086691794723
0,0.0,48.0,2.0,129.33333333333334,0.0,0.9829,0.125,0.794,0.081,0.005419190309212623
0,3.0,128.0,8.0,128.9375,0.0,0.9899,0.059,0.914,0.027,0.007676315368623061
0,4.0,425.0,9.0,115.84615384615384,0.0,1.0,0.184,0.777,0.039,0.008268756223213125
0,0.0,43.0,2.0,165.25,0.0,0.9957,0.148,0.801,0.05,0.010497900419916016
0,0.0,47.0,0.0,166.93333333333334,0.0,0.9545,0.102,0.848,0.049,0.005553351844506148
0,0.0,55.0,1.0,218.13333333333333,0.0,0.9759,0.125,0.787,0.088,0.0072881870634679624
0,0.0,60.0,0.0,129.46428571428572,0.0,-0.8259,0.09,0.815,0.094,0.0021893814997263274
0,0.0,93.0,5.0,170.4,0.0,-0.832,0.117,0.763,0.12,0.0025664955669622027
0,0.0,34.0,0.0,183.07142857142858,0.0,0.992,0.131,0.834,0.035,0.01008533747090768
0,1.0,77.0,2.0,127.4090909090909,0.0,0.9912,0.076,0.899,0.025,0.005308794903556893
0,2.0,183.0,2.0,116.08955223880596,0.0,0.9932,0.097,0.838,0.065,0.013987792472024415
0,1.0,51.0,0.0,142.57142857142858,0.0,0.9178,0.063,0.91,0.027,0.003472222222222222
0,0.0,212.0,1.0,137.3132530120482,0.0,0.9927,0.084,0.86,0.056,0.005832172701949861
0,1.0,46.0,0.0,142.3125,0.0,0.9382,0.071,0.903,0.026,0.00392156862745098
0,0.0,120.0,1.0,131.41860465116278,0.0,0.9988,0.126,0.839,0.035,0.0045654082528533806
0,0.0,80.0,3.0,253.5,0.0,0.9834,0.069,0.923,0.008,0.001964154186103609
0,1.0,94.0,4.0,154.3030303030303,0.0,-0.9441,0.061,0.861,0.078,0.008961620884473017
0,0.0,20.0,0.0,120.125,0.0,0.8519,0.101,0.866,0.033,0.00513347022587269
0,1.0,94.0,4.0,102.32608695652173,0.0,0.8845,0.063,0.885,0.052,0.00608859962208692
0,2.0,110.0,4.0,168.27777777777777,0.0,0.9668,0.128,0.757,0.115,0.0054133858267716535
0,2.0,91.0,3.0,192.96428571428572,0.0,0.8025,0.056,0.891,0.053,0.0033149171270718232
0,0.0,115.0,6.0,135.3095238095238,0.0,0.5464,0.066,0.864,0.07,0.008379888268156424
0,0.0,96.0,3.0,95.02,0.0,0.9942,0.124,0.807,0.07,0.0004166666666666667
0,0.0,43.0,0.0,131.57894736842104,0.0,0.9249,0.121,0.783,0.096,0.0067406819984139575
0,1.0,60.0,1.0,149.03571428571428,0.0,-0.9932,0.054,0.832,0.114,0.007136060894386299
0,0.0,53.0,2.0,76.2,0.0,-0.9052,0.123,0.736,0.141,0.005603448275862069
0,0.0,40.0,0.0,146.875,0.0,0.7328,0.081,0.858,0.061,0.007594936708860759
0,3.0,183.0,9.0,105.46835443037975,0.0,0.9979,0.137,0.777,0.086,0.0075955376216472826
0,1.0,166.0,1.0,188.72093023255815,0.0,0.9976,0.092,0.881,0.028,0.018634301826651954
0,0.0,45.0,1.0,196.57894736842104,0.0,-0.8422,0.035,0.914,0.051,0.006388075592227841
0,0.0,96.0,3.0,161.45454545454547,0.0,0.8942,0.106,0.794,0.099,0.003161614283057467
0,0.0,36.0,1.0,99.55555555555556,0.0,0.9486,0.114,0.818,0.068,0.012575177692728267
0,2.0,154.0,6.0,141.40983606557376,0.0,0.9852,0.041,0.94,0.019,0.0036777381910125273
0,3.0,75.0,1.0,193.42105263157896,0.0,0.9814,0.096,0.857,0.047,0.005675675675675676
0,4.0,108.0,2.0,142.3409090909091,0.0,0.9989,0.111,0.885,0.004,0.010433133101485931
0,0.0,36.0,0.0,173.42857142857142,0.0,-0.9149,0.036,0.906,0.058,0.00898325847284606
0,0.0,64.0,3.0,165.26315789473685,0.0,0.9986,0.206,0.748,0.047,0.010756089844985764
0,2.0,46.0,1.0,152.73333333333332,0.0,0.9543,0.139,0.77,0.092,0.007352941176470588
0,4.0,238.0,5.0,167.2,0.0,-0.9969,0.051,0.875,0.073,0.004088361358391032
0,7.0,134.0,2.0,192.08333333333334,0.0,-0.9931,0.044,0.884,0.072,0.003878474466709761
0,0.0,68.0,3.0,83.95652173913044,0.0,-0.9918,0.093,0.767,0.14,0.004849412965798877
0,0.0,58.0,2.0,180.58823529411765,0.0,0.9963,0.135,0.843,0.022,0.004852798447104497
0,0.0,47.0,1.0,216.375,0.0,0.9144,0.051,0.944,0.006,0.0045871559633027525
0,3.0,107.0,4.0,124.61904761904762,0.0,0.9237,0.065,0.881,0.054,0.009649952696310313
0,0.0,76.0,2.0,78.12068965517241,0.0,0.9983,0.169,0.763,0.067,0.0023918243096325287
0,0.0,2.0,0.0,22.0,0.0,-0.5106,0.0,0.377,0.623,0.0
0,1.0,78.0,1.0,122.88888888888889,0.0,0.9989,0.219,0.733,0.048,0.008050089445438283
0,1.0,38.0,1.0,178.11764705882354,0.0,0.9834,0.083,0.891,0.026,0.011147540983606558
0,0.0,72.0,0.0,228.0625,0.0,0.3696,0.085,0.837,0.078,0.017438692098092644
0,0.0,49.0,2.0,192.44444444444446,0.0,-0.9914,0.049,0.839,0.112,0.005160550458715597
0,0.0,22.0,0.0,82.17647058823529,0.0,-0.8611,0.076,0.82,0.104,0.0014074595355383533
0,0.0,87.0,1.0,144.3793103448276,0.0,-0.9886,0.126,0.705,0.169,0.004029390850912538
0,1.0,99.0,1.0,134.1,0.0,-0.9937,0.053,0.839,0.108,0.003142329020332717
0,0.0,118.0,1.0,163.64864864864865,0.0,0.9984,0.118,0.854,0.027,0.008356545961002786
0,0.0,62.0,4.0,137.3913043478261,0.0,0.9968,0.135,0.838,0.027,0.00782472613458529
0,0.0,113.0,3.0,179.96,0.0,0.983,0.076,0.894,0.03,0.0033134526176275677
0,0.0,38.0,1.0,133.3684210526316,0.0,0.9084,0.095,0.828,0.077,0.009796238244514107
0,1.0,227.0,4.0,142.92207792207793,0.0,0.9995,0.13,0.82,0.05,0.006039844947264041
0,1.0,135.0,0.0,161.5,0.0,-0.9963,0.076,0.793,0.131,0.00891484783276975
0,9.0,131.0,2.0,177.48837209302326,0.0,0.9909,0.087,0.856,0.057,0.005850994669093746
0,3.0,109.0,4.0,137.36111111111111,0.0,0.994,0.114,0.827,0.059,0.0050150451354062184
0,0.0,17.0,1.0,122.44444444444444,0.0,-0.867,0.057,0.838,0.105,0.006289308176100629
0,0.0,19.0,0.0,115.375,0.0,-0.4588,0.057,0.854,0.089,0.0064516129032258064
0,0.0,116.0,4.0,133.01960784313727,0.0,-0.9644,0.047,0.886,0.067,0.00525777712866949
0,13.0,186.0,3.0,122.29545454545455,0.0,0.9932,0.098,0.83,0.073,0.006625563633017392
0,4.0,62.0,2.0,137.44444444444446,0.0,0.9383,0.116,0.806,0.078,0.002938819129040876
0,2.0,72.0,2.0,106.02702702702703,0.0,0.9972,0.159,0.769,0.072,0.006562342251388188
0,0.0,37.0,0.0,185.1875,0.0,0.8609,0.064,0.909,0.027,0.005028494803888703
0,2.0,109.0,1.0,152.0909090909091,0.0,0.998,0.148,0.796,0.055,0.007518796992481203
0,0.0,59.0,0.0,116.72727272727273,0.0,0.7576,0.069,0.884,0.047,0.008086253369272238
0,26.0,12.0,1.0,374.0,0.0,0.6597,0.039,0.961,0.0,0.051555555555555556
0,0.0,164.0,1.0,153.80434782608697,0.0,0.9668,0.06,0.905,0.035,0.011933174224343675
0,13.0,81.0,3.0,101.1219512195122,0.0,-0.918,0.091,0.797,0.112,0.011455847255369928
0,0.0,27.0,4.0,105.82352941176471,0.0,0.9919,0.164,0.789,0.047,0.00935093509350935
0,4.0,43.0,0.0,160.0,0.0,0.9849,0.09,0.889,0.021,0.0033098882912701694
0,1.0,86.0,1.0,159.83333333333334,0.0,0.9903,0.106,0.838,0.055,0.003722854188210962
0,1.0,124.0,7.0,132.40740740740742,0.0,0.9762,0.082,0.857,0.062,0.002636325794366588
0,2.0,163.0,1.0,128.98507462686567,0.0,0.9991,0.124,0.83,0.045,0.00952053223216334
0,5.0,83.0,4.0,146.72727272727272,0.0,0.9674,0.085,0.846,0.069,0.008807865628840639
0,0.0,139.0,3.0,163.25,0.0,0.996,0.093,0.864,0.043,0.006848272713437833
0,3.0,150.0,5.0,107.21052631578948,0.0,0.9962,0.128,0.781,0.091,0.005343696866650474
0,2.0,94.0,4.0,172.7941176470588,0.0,0.999,0.139,0.851,0.01,0.006089309878213802
0,2.0,220.0,7.0,83.97037037037038,0.0,0.9996,0.122,0.838,0.04,0.010897994768962511
0,0.0,135.0,3.0,146.54901960784315,0.0,0.9972,0.135,0.776,0.089,0.004516471838469713
0,0.0,87.0,0.0,80.33333333333333,0.0,0.9818,0.102,0.819,0.079,0.005163817663817663
0,0.0,71.0,0.0,169.63636363636363,0.0,0.7771,0.071,0.866,0.063,0.0031923383878691143
0,2.0,44.0,4.0,66.87096774193549,0.0,0.7645,0.068,0.892,0.04,0.011374407582938388
0,0.0,50.0,2.0,176.84615384615384,0.0,0.34,0.037,0.925,0.038,0.004314063848144953
0,0.0,73.0,0.0,123.5625,0.0,0.9924,0.152,0.759,0.089,0.005256570713391739
0,2.0,51.0,0.0,140.25806451612902,0.0,-0.8766,0.042,0.888,0.07,0.0070727812000912615
0,1.0,150.0,2.0,169.21951219512195,0.0,0.9956,0.137,0.766,0.097,0.01518624641833811
