,Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,class,allCaps,adjectives,superlatives,avgSentenceLen,sent_overall,sent_pos,sent_neu,sent_neg,spelling_errors
215,433,4.284064665127022,27,0,0,1.0,42.0,1.0,154.33333333333334,0.9905,0.131,0.858,0.011,0.006869901245169601
216,477,4.415094339622642,1,0,0,0.0,44.0,0.0,143.72222222222223,0.971,0.105,0.846,0.049,0.0007680491551459293
217,632,4.5585443037974684,192,0,0,4.0,68.0,7.0,145.2,0.9779,0.09,0.862,0.048,0.005473453749315818
218,953,4.613850996852047,18,1,0,0.0,104.0,1.0,301.0,0.9868,0.063,0.924,0.013,0.0027603974972396023
219,676,4.47189349112426,57,0,0,0.0,76.0,1.0,412.3333333333333,0.9652,0.082,0.868,0.051,0.007797795106211347
220,1069,4.998129092609916,108,0,0,5.0,137.0,2.0,238.53571428571428,0.9447,0.046,0.929,0.025,0.00551909307875895
221,787,4.5743329097839895,89,0,0,1.0,102.0,1.0,148.36666666666667,0.9965,0.103,0.876,0.021,0.0008930564858227283
222,996,4.773092369477912,116,0,0,0.0,104.0,1.0,135.51162790697674,0.9884,0.107,0.819,0.073,0.0020446413358323396
223,1341,4.66517524235645,55,0,0,0.0,139.0,4.0,212.94444444444446,0.922,0.07,0.868,0.062,0.00636281002467212
224,910,4.826373626373626,36,0,0,2.0,90.0,3.0,254.33333333333334,0.9915,0.075,0.896,0.029,0.0009326618168252192
225,5,4.0,0,0,0,0.0,0.0,0.0,25.0,0.3182,0.365,0.635,0.0,0.0
226,1046,4.440726577437858,64,0,0,9.0,130.0,1.0,182.0,-0.9239,0.04,0.906,0.054,0.008539709649871904
227,1097,4.779398359161348,40,0,0,6.0,130.0,5.0,256.44,-0.466,0.062,0.877,0.061,0.005129002175940317
228,728,4.954670329670329,53,0,0,1.0,76.0,1.0,157.07142857142858,-0.9953,0.099,0.747,0.154,0.004519774011299435
229,246,4.3739837398373975,2,0,0,1.0,18.0,0.0,133.6,0.8445,0.057,0.926,0.016,0.000744047619047619
230,272,4.830882352941177,22,0,0,0.0,21.0,0.0,182.22222222222223,0.9549,0.071,0.929,0.0,0.0048543689320388345
231,1094,4.788848263254113,22,0,0,1.0,124.0,1.0,160.025,-0.9972,0.092,0.762,0.145,0.0029503105590062114
232,802,5.0,19,0,0,0.0,124.0,1.0,211.8695652173913,0.9967,0.115,0.853,0.033,0.00040858018386108274
233,2310,4.400865800865801,98,7,0,17.0,244.0,6.0,169.14666666666668,0.9121,0.082,0.84,0.078,0.002586206896551724
234,1606,4.615193026151929,26,0,0,5.0,168.0,3.0,304.6666666666667,0.9905,0.084,0.853,0.063,0.00403533645981023
235,2389,4.69024696525743,139,0,0,4.0,231.0,2.0,215.671875,-0.9942,0.085,0.815,0.099,0.0018750901485648347
236,992,4.317540322580645,16,1,0,1.0,69.0,2.0,155.91176470588235,0.9928,0.087,0.868,0.045,0.00862392200974878
237,210,4.942857142857143,5,0,0,0.0,19.0,2.0,105.0,0.9863,0.17,0.803,0.027,0.006294256490952006
238,865,4.845086705202311,11,1,0,1.0,88.0,2.0,318.25,-0.9952,0.076,0.787,0.137,0.0013706677109849227
239,904,4.8727876106194685,47,0,0,3.0,87.0,1.0,243.36363636363637,-0.9996,0.09,0.652,0.258,0.0014883720930232557
240,807,4.8351920693928125,11,0,0,3.0,78.0,2.0,176.77777777777777,-0.9306,0.141,0.71,0.149,0.0016670139612419254
241,828,4.690821256038649,16,1,0,2.0,89.0,1.0,198.08333333333334,-0.9872,0.061,0.845,0.094,0.0010466820180029307
242,574,5.06794425087108,30,0,0,2.0,83.0,2.0,271.15384615384613,0.9877,0.129,0.807,0.064,0.0019790783149561775
243,1220,4.8,20,0,0,1.0,136.0,0.0,254.35714285714286,0.9989,0.167,0.746,0.087,0.0018184361449153728
244,628,4.976114649681528,6,0,0,10.0,67.0,2.0,130.89655172413794,0.7276,0.06,0.9,0.04,0.003399581589958159
245,224,5.348214285714286,13,0,0,1.0,29.0,1.0,241.16666666666666,0.9184,0.115,0.826,0.059,0.003443526170798898
246,361,5.047091412742383,10,0,0,2.0,47.0,1.0,315.7142857142857,-0.4588,0.067,0.861,0.072,0.00315884476534296
247,105,4.666666666666667,2,0,0,1.0,7.0,0.0,201.33333333333334,-0.5267,0.059,0.842,0.099,0.0016501650165016502
248,67,4.6716417910447765,5,0,0,0.0,8.0,0.0,201.0,0.0258,0.041,0.919,0.04,0.0
249,75,6.44,50,0,0,2.0,15.0,0.0,198.0,-0.5423,0.079,0.8,0.122,0.015100671140939598
250,819,4.534798534798535,116,0,0,14.0,103.0,1.0,290.1875,0.997,0.121,0.83,0.05,0.008802060970373551
251,1063,4.709313264346191,34,0,0,5.0,126.0,4.0,219.78571428571428,-0.9811,0.065,0.85,0.085,0.006796116504854369
252,538,4.226765799256507,4,1,0,2.0,42.0,0.0,354.25,-0.7344,0.064,0.865,0.071,0.0021119324181626186
253,1345,4.768029739776952,119,0,0,6.0,164.0,3.0,439.94444444444446,0.9984,0.105,0.865,0.03,0.00516633064516129
254,516,4.563953488372093,12,0,0,0.0,45.0,1.0,170.88235294117646,0.8682,0.075,0.872,0.053,0.002397260273972603
255,508,4.608267716535433,42,2,0,2.0,51.0,1.0,265.72727272727275,-0.9976,0.016,0.817,0.167,0.006137061029662462
256,825,4.3527272727272734,27,3,0,0.0,91.0,1.0,212.47619047619048,0.996,0.122,0.837,0.041,0.00691809863869672
257,914,4.486870897155361,18,0,0,2.0,93.0,0.0,188.11111111111111,0.9964,0.132,0.808,0.06,0.0033320266562132496
258,820,4.752439024390244,71,0,0,1.0,78.0,1.0,239.25,0.9976,0.111,0.868,0.02,0.0020815986677768525
259,1250,4.5544,44,1,0,2.0,139.0,6.0,195.19444444444446,0.9478,0.081,0.852,0.067,0.00410648541489663
260,1585,4.711041009463721,29,0,0,5.0,181.0,4.0,314.48275862068965,0.994,0.103,0.827,0.07,0.0028421512898994315
261,839,4.2061978545887975,48,0,0,0.0,53.0,0.0,133.93939393939394,-0.9966,0.051,0.825,0.124,0.004043126684636119
262,1301,4.815526518063028,74,0,0,0.0,140.0,2.0,283.81481481481484,0.9942,0.094,0.85,0.056,0.0023410066328521262
263,45,4.333333333333333,0,0,0,2.0,1.0,0.0,122.5,0.4767,0.074,0.926,0.0,0.0040650406504065045
264,1334,4.738380809595204,43,2,0,3.0,161.0,1.0,258.1,0.996,0.101,0.857,0.042,0.004375804375804376
265,1294,4.791344667697064,55,0,0,2.0,134.0,3.0,216.62857142857143,0.9983,0.103,0.863,0.034,0.0023634453781512603
266,744,4.290322580645161,12,0,0,1.0,53.0,1.0,113.0,-0.1522,0.04,0.917,0.043,0.009528585757271816
267,1350,4.336296296296296,71,0,0,3.0,98.0,1.0,152.33333333333334,-0.9978,0.055,0.829,0.116,0.0023104104376189183
268,1443,4.92099792099792,6,0,0,7.0,177.0,2.0,431.55,-0.9965,0.069,0.824,0.107,0.003468208092485549
269,1416,4.764830508474576,12,0,0,4.0,153.0,0.0,345.7083333333333,0.9842,0.073,0.883,0.044,0.0019230769230769232
270,2064,4.791666666666667,74,0,0,1.0,202.0,4.0,402.03333333333336,-0.9996,0.076,0.766,0.158,0.0038875103391232423
271,575,4.926956521739131,35,0,0,6.0,62.0,4.0,143.75,-0.9686,0.058,0.851,0.091,0.00489349453080023
272,1812,4.436534216335541,36,0,0,6.0,190.0,2.0,210.29787234042553,0.9773,0.107,0.813,0.08,0.0072507552870090634
273,1687,4.588026081802015,96,0,0,1.0,177.0,4.0,216.47727272727272,0.9976,0.108,0.826,0.066,0.003449357165255566
274,1394,4.244619799139167,93,0,0,2.0,118.0,4.0,167.1590909090909,0.9921,0.063,0.908,0.029,0.0048674959437533805
275,1134,4.337742504409172,23,4,0,1.0,103.0,6.0,152.725,0.9907,0.065,0.897,0.038,0.005855562784645413
276,1445,4.347404844290658,25,0,0,1.0,135.0,2.0,268.9310344827586,0.6971,0.095,0.818,0.087,0.0031940718027341254
277,944,4.936440677966102,23,0,0,6.0,110.0,2.0,281.95,0.651,0.08,0.854,0.066,0.0042417815482502655
278,1203,4.661679135494597,50,0,0,1.0,121.0,1.0,361.2631578947368,-0.39,0.052,0.894,0.054,0.0015983725661145017
279,1006,4.9453280318091455,22,0,0,3.0,84.0,1.0,302.9,0.994,0.081,0.887,0.031,0.003455652460095442
280,345,3.8463768115942023,13,0,0,12.0,28.0,1.0,167.1,0.9938,0.158,0.837,0.005,0.01130952380952381
281,1217,4.474938373048481,18,0,0,0.0,117.0,2.0,180.86486486486487,0.9933,0.091,0.873,0.036,0.00312128418549346
282,320,6.121875,72,0,0,2.0,47.0,1.0,118.6,0.7964,0.057,0.911,0.032,0.002091175240485153
283,1419,4.255109231853417,141,0,0,0.0,138.0,3.0,203.67567567567568,0.9911,0.08,0.862,0.057,0.006339144215530904
284,82,4.609756097560974,3,0,0,0.0,12.0,0.0,92.8,-0.2263,0.081,0.813,0.105,0.0
285,1143,4.823272090988627,39,0,0,3.0,115.0,3.0,224.7,0.9807,0.084,0.859,0.057,0.002658788774002954
286,1090,4.202752293577982,49,0,0,0.0,99.0,5.0,272.5238095238095,0.9944,0.094,0.857,0.049,0.0027860003482500437
287,1336,4.640718562874252,20,0,0,1.0,139.0,5.0,316.4583333333333,-0.993,0.062,0.843,0.095,0.013126804935678657
288,1142,4.833625218914186,30,0,0,2.0,126.0,5.0,259.46153846153845,-0.9832,0.058,0.857,0.085,0.006498301580268794
289,1042,4.363723608445298,28,0,0,2.0,106.0,1.0,194.20689655172413,0.9927,0.1,0.842,0.057,0.005653710247349823
290,1124,4.853202846975089,4,0,0,12.0,111.0,2.0,208.0625,0.7383,0.066,0.872,0.062,0.004036477799372103
291,369,4.710027100271002,6,0,0,1.0,28.0,1.0,194.0,0.8248,0.09,0.839,0.07,0.008861940298507462
292,800,4.60375,8,0,0,2.0,58.0,0.0,376.25,-0.9897,0.086,0.796,0.119,0.0017675651789659744
293,340,4.723529411764706,28,0,0,1.0,31.0,2.0,394.0,0.9909,0.133,0.853,0.015,0.0060790273556231
294,1090,4.663302752293578,48,0,0,0.0,145.0,2.0,201.09677419354838,0.9988,0.164,0.769,0.068,0.0028735632183908046
295,1276,4.507836990595611,123,0,0,2.0,147.0,0.0,339.0952380952381,0.9938,0.093,0.848,0.059,0.002520655370396303
296,876,4.415525114155251,15,0,0,1.0,83.0,1.0,298.6875,0.988,0.098,0.848,0.054,0.004590027122887545
297,2252,4.600799289520427,18,1,0,4.0,218.0,3.0,232.03636363636363,-0.9497,0.07,0.844,0.086,0.002418851435705368
298,1373,4.056081573197378,87,0,0,3.0,117.0,1.0,112.62903225806451,0.992,0.064,0.908,0.028,0.002271436683702442
299,1047,4.808022922636104,37,0,0,0.0,111.0,2.0,181.8235294117647,-0.9902,0.06,0.845,0.095,0.001126488574187319
300,1144,4.744755244755245,17,0,0,2.0,130.0,0.0,473.57142857142856,-0.9791,0.058,0.861,0.081,0.007225651061267499
301,1133,4.593115622241836,14,0,0,1.0,108.0,1.0,136.06382978723406,0.9102,0.104,0.804,0.092,0.0015525539512498058
302,1026,5.204678362573098,22,0,0,2.0,105.0,3.0,278.8695652173913,-0.9959,0.078,0.788,0.133,0.0037290242386575512
303,606,4.12046204620462,6,1,0,0.0,55.0,2.0,107.27586206896552,0.9964,0.133,0.85,0.017,0.006056742110296462
304,23,4.913043478260869,0,0,0,0.0,4.0,0.0,136.0,-0.5994,0.0,0.811,0.189,0.0
305,1203,4.960931005818788,33,0,0,18.0,131.0,1.0,169.51162790697674,-0.9952,0.091,0.78,0.128,0.002592087312414734
306,928,5.2219827586206895,0,0,0,0.0,127.0,1.0,116.72,0.998,0.156,0.765,0.079,0.0015293118096856414
307,1033,4.5246853823814135,57,0,0,1.0,102.0,3.0,135.48837209302326,0.9606,0.079,0.868,0.053,0.002045687009887487
308,883,4.865232163080408,24,0,0,0.0,112.0,4.0,201.19230769230768,-0.9931,0.059,0.839,0.101,0.0009512937595129375
309,1223,4.503679476696648,140,0,0,1.0,136.0,2.0,227.6,0.9988,0.114,0.858,0.028,0.006854309464780516
310,305,5.481967213114754,131,0,0,19.0,32.0,0.0,2082.0,0.1027,0.015,0.971,0.014,0.013448607108549471
311,782,4.404092071611253,8,0,0,1.0,91.0,1.0,236.11111111111111,0.9874,0.119,0.807,0.074,0.00445277712678697
312,909,4.915291529152915,85,0,0,7.0,103.0,2.0,195.39285714285714,-0.9025,0.041,0.911,0.048,0.010367406329574391
313,599,4.729549248747913,33,0,0,3.0,49.0,0.0,269.46153846153845,-0.9952,0.031,0.849,0.12,0.006258890469416785
314,424,4.974056603773585,55,0,0,9.0,52.0,0.0,287.3333333333333,0.9742,0.107,0.844,0.049,0.011941448382126348
315,1744,4.419724770642202,35,0,0,4.0,155.0,2.0,226.71428571428572,0.9909,0.082,0.858,0.06,0.0034507999581721216
316,1475,4.938305084745763,33,0,0,2.0,139.0,3.0,340.96153846153845,0.9983,0.122,0.816,0.062,0.001237484531443357
317,531,4.265536723163842,2,1,0,2.0,55.0,0.0,216.46153846153845,-0.9798,0.052,0.85,0.098,0.0010615711252653928
318,1783,4.660684240044868,29,0,0,3.0,203.0,8.0,285.02777777777777,0.9558,0.06,0.889,0.05,0.004759592034968431
319,570,4.614035087719298,9,0,0,1.0,53.0,0.0,231.07142857142858,-0.9953,0.045,0.816,0.139,0.0083128078817734
320,645,4.598449612403101,3,0,0,2.0,67.0,0.0,165.54545454545453,-0.9928,0.072,0.795,0.133,0.001092001092001092
321,1193,4.612740989103101,15,0,0,0.0,129.0,2.0,204.24242424242425,0.9977,0.126,0.83,0.043,0.002362669816893089
322,572,4.027972027972028,23,1,0,24.0,51.0,1.0,241.66666666666666,0.9961,0.147,0.809,0.044,0.008244589488148402
323,956,4.700836820083682,15,0,0,0.0,114.0,7.0,206.33333333333334,0.9976,0.129,0.808,0.063,0.001429337144899053
324,1655,4.77583081570997,35,0,0,3.0,207.0,3.0,372.38461538461536,0.9655,0.051,0.914,0.036,0.00123634865031939
325,233,4.1931330472103,2,0,0,0.0,15.0,0.0,152.375,0.7525,0.09,0.849,0.061,0.0016313213703099511
326,1604,4.619077306733167,21,1,0,0.0,165.0,4.0,312.8965517241379,0.9931,0.08,0.882,0.038,0.0014282575258185014
327,903,4.472868217054264,22,0,0,2.0,78.0,1.0,226.72727272727272,0.8481,0.058,0.899,0.043,0.008784188460770613
328,1585,4.523028391167191,59,0,0,1.0,155.0,3.0,153.3793103448276,-0.8572,0.061,0.879,0.061,0.0006701664246621244
329,1086,4.914364640883979,8,0,0,2.0,121.0,3.0,144.24444444444444,-0.2462,0.069,0.862,0.07,0.002907421576128539
330,1696,4.668632075471698,33,0,0,0.0,219.0,1.0,211.54347826086956,0.9993,0.151,0.773,0.076,0.0010229132569558102
331,1614,4.700123915737299,25,0,0,0.0,175.0,3.0,168.8,0.9985,0.19,0.674,0.136,0.0029985007496251873
332,661,4.718608169440242,8,0,0,3.0,82.0,3.0,252.06666666666666,0.9685,0.113,0.801,0.086,0.002898550724637681
333,1008,4.663690476190476,77,0,0,5.0,108.0,1.0,134.27906976744185,-0.6932,0.107,0.782,0.111,0.003094910591471802
334,600,4.55,17,0,0,10.0,61.0,1.0,279.0,0.2222,0.05,0.902,0.048,0.0026793688597796963
335,1017,4.145526057030482,31,0,0,1.0,71.0,3.0,146.16666666666666,-0.9918,0.071,0.819,0.109,0.003398149896167642
336,584,4.847602739726027,32,0,0,3.0,64.0,0.0,264.46153846153845,-0.9864,0.059,0.819,0.121,0.004347826086956522
337,826,5.105326876513317,44,0,0,2.0,81.0,0.0,203.6,-0.9752,0.078,0.814,0.108,0.0019557989438685705
338,427,4.946135831381733,7,0,0,1.0,42.0,0.0,365.7142857142857,0.6451,0.103,0.793,0.104,0.0003897116134060795
339,1759,4.660602615122229,26,1,0,3.0,206.0,8.0,303.27272727272725,0.994,0.136,0.756,0.108,0.0027888446215139444
340,446,4.45067264573991,6,0,0,1.0,42.0,0.0,273.3333333333333,0.9929,0.119,0.867,0.015,0.0032414910858995136
341,1392,4.666666666666667,22,0,0,2.0,169.0,2.0,250.09375,0.9544,0.098,0.814,0.088,0.004605426935524023
342,994,4.566398390342052,16,0,0,1.0,88.0,1.0,125.81818181818181,0.9791,0.081,0.876,0.044,0.006094282129413873
343,976,4.818647540983607,17,0,0,7.0,122.0,3.0,286.85,-0.9934,0.091,0.782,0.126,0.003822098679638638
344,1816,4.783039647577093,52,0,0,0.0,219.0,4.0,304.1142857142857,-0.9866,0.074,0.837,0.089,0.002622213897733658
345,381,3.992125984251969,3,1,0,0.0,25.0,0.0,173.0909090909091,0.9478,0.053,0.941,0.006,0.003134796238244514
346,1396,4.744269340974212,23,0,0,23.0,128.0,1.0,143.1578947368421,0.8813,0.08,0.843,0.078,0.0037731256085686464
347,384,4.458333333333333,4,0,0,0.0,30.0,0.0,117.88888888888889,0.9447,0.077,0.897,0.027,0.002805049088359046
348,1351,4.375277572168764,49,0,0,0.0,125.0,4.0,152.45833333333334,0.9937,0.078,0.884,0.038,0.003801765105227427
349,1333,4.938484621155289,62,0,0,2.0,152.0,1.0,249.90625,-0.9996,0.058,0.758,0.185,0.001370374984427557
350,326,4.895705521472394,6,0,0,2.0,35.0,0.0,485.75,-0.4268,0.055,0.89,0.055,0.005652620760534429
351,403,4.387096774193549,4,0,0,1.0,19.0,0.0,115.3157894736842,0.9673,0.104,0.841,0.054,0.0036215482118605704
352,2243,5.02674988854213,72,5,0,9.0,223.0,5.0,198.66666666666666,0.999,0.105,0.841,0.054,0.009509981851179673
353,1467,4.252215405589639,6,7,0,2.0,156.0,5.0,131.74576271186442,0.9965,0.117,0.818,0.065,0.007791544258525993
354,1392,5.0215517241379315,307,0,0,1.0,189.0,2.0,219.12820512820514,0.9696,0.034,0.958,0.008,0.0027958993476234857
355,36,4.638888888888889,0,1,0,2.0,3.0,0.0,203.0,0.4199,0.085,0.915,0.0,0.0
356,273,5.1941391941391934,20,0,0,0.0,37.0,2.0,343.2,0.8166,0.066,0.898,0.036,0.0005813953488372093
357,490,4.806122448979592,0,0,0,11.0,66.0,1.0,205.5,0.9808,0.074,0.92,0.006,0.00657439446366782
358,2846,4.599789177793395,132,0,0,3.0,282.0,9.0,153.1904761904762,0.9973,0.08,0.868,0.051,0.004879856692816109
359,2076,4.157514450867051,38,2,0,9.0,198.0,4.0,173.82258064516128,0.9989,0.088,0.89,0.022,0.007384160974709249
360,1324,4.586858006042296,17,2,0,1.0,122.0,2.0,177.3095238095238,-0.9974,0.054,0.835,0.111,0.0025373931623931625
361,984,4.363821138211383,9,0,0,2.0,81.0,1.0,171.61290322580646,0.9973,0.125,0.82,0.056,0.00485981308411215
362,1270,4.252755905511811,31,1,0,0.0,132.0,5.0,321.1904761904762,0.9942,0.077,0.892,0.031,0.005322294500295683
363,2474,4.2918350848827815,67,2,0,2.0,218.0,2.0,212.17741935483872,0.9959,0.095,0.833,0.072,0.005826712069617859
364,1283,4.9150428682774745,23,1,0,0.0,131.0,0.0,224.14705882352942,0.9925,0.058,0.94,0.003,0.007969689051476353
365,1151,4.566463944396177,46,1,0,9.0,111.0,1.0,147.5909090909091,0.9944,0.125,0.794,0.082,0.0024476059354443937
366,635,5.028346456692914,103,0,0,6.0,64.0,1.0,156.6,-0.4588,0.046,0.908,0.046,0.006858013716027432
367,980,4.421428571428573,27,1,0,2.0,98.0,3.0,282.3157894736842,0.8699,0.076,0.864,0.06,0.004459308807134894
368,734,4.600817438692098,90,0,0,2.0,107.0,1.0,144.68965517241378,-0.9529,0.053,0.866,0.082,0.008280104092737165
369,1121,4.497769848349689,22,0,0,1.0,133.0,2.0,330.2631578947368,0.9957,0.099,0.846,0.055,0.002224694104560623
370,652,4.550613496932515,6,0,0,0.0,60.0,2.0,281.3076923076923,-0.9789,0.035,0.883,0.082,0.004088307440719542
371,903,4.392026578073089,82,0,0,3.0,83.0,0.0,196.96,-0.9956,0.065,0.817,0.118,0.005658852061438965
372,230,4.98695652173913,0,0,0,1.0,28.0,0.0,345.0,0.3818,0.063,0.876,0.061,0.010845986984815618
373,1194,4.572026800670017,83,0,0,1.0,110.0,3.0,143.08510638297872,0.9924,0.082,0.892,0.026,0.004873726185201595
374,691,5.092619392185238,3,0,0,0.0,74.0,1.0,281.8666666666667,-0.9979,0.064,0.769,0.167,0.0021216407355021216
375,495,5.151515151515151,13,0,0,0.0,45.0,1.0,236.6153846153846,-0.9943,0.067,0.768,0.164,0.0012953367875647669
376,488,4.6086065573770485,64,0,0,0.0,54.0,2.0,173.0625,-0.8573,0.088,0.811,0.1,0.0007183908045977011
377,341,4.392961876832844,9,1,0,9.0,35.0,2.0,169.8181818181818,0.9957,0.171,0.817,0.012,0.003727369542066028
378,1564,4.18542199488491,18,1,0,0.0,124.0,2.0,136.48333333333332,0.9771,0.107,0.803,0.091,0.00885063045586809
379,1705,4.913196480938416,45,2,0,1.0,182.0,2.0,237.58139534883722,-0.9979,0.037,0.858,0.104,0.003509456034314681
380,72,4.638888888888889,0,0,0,2.0,9.0,0.0,101.75,-0.7506,0.035,0.815,0.149,0.0
381,453,4.900662251655628,2,0,0,1.0,58.0,1.0,225.58333333333334,-0.9611,0.074,0.814,0.113,0.004782928623988227
382,877,4.9372862029646525,11,0,0,4.0,89.0,1.0,219.33333333333334,-0.958,0.049,0.871,0.08,0.0018914318138831096
383,1574,4.31702668360864,120,0,0,1.0,171.0,6.0,165.35294117647058,0.9966,0.11,0.822,0.068,0.0036547983966045746
384,1235,4.292307692307692,30,0,0,4.0,111.0,2.0,241.44444444444446,-0.4765,0.073,0.855,0.071,0.0030557677616501145
385,941,4.956429330499469,72,0,0,0.0,110.0,2.0,314.94444444444446,-0.9795,0.045,0.884,0.071,0.0017587055926837848
386,1258,5.080286168521463,40,1,0,1.0,151.0,2.0,142.57407407407408,-0.9772,0.134,0.721,0.145,0.0012901561088891757
387,855,4.932163742690058,8,0,0,2.0,83.0,2.0,244.23809523809524,-0.9975,0.073,0.776,0.15,0.0009710623422023694
388,146,4.945205479452055,9,0,0,0.0,16.0,0.0,221.75,0.7783,0.088,0.862,0.05,0.0033707865168539327
389,1042,3.8982725527831095,44,0,0,3.0,95.0,5.0,124.5609756097561,0.9936,0.111,0.817,0.072,0.004468622498542841
390,1387,4.42393655371305,60,0,0,2.0,142.0,2.0,180.0952380952381,0.9691,0.072,0.867,0.061,0.0027613412228796844
391,371,5.39622641509434,27,0,0,0.0,37.0,2.0,601.0,0.9729,0.084,0.892,0.025,0.0004154549231408392
392,852,4.2981220657277,10,5,0,2.0,93.0,0.0,77.93103448275862,0.9816,0.123,0.784,0.092,0.004588158182215425
393,858,4.927738927738927,13,0,0,1.0,91.0,2.0,256.65,-0.9609,0.067,0.844,0.088,0.004658385093167702
394,784,5.010204081632653,32,0,0,3.0,77.0,2.0,365.9230769230769,0.9749,0.047,0.946,0.007,0.001677500524218914
395,1168,4.880993150684932,89,0,0,2.0,119.0,1.0,462.8666666666667,-0.2488,0.067,0.865,0.068,0.0018686215322696565
396,965,5.2424870466321245,39,0,0,2.0,108.0,4.0,359.29411764705884,-0.9817,0.059,0.855,0.086,0.0008164598301763554
397,733,4.2551159618008185,10,0,0,3.0,47.0,1.0,139.03571428571428,-0.9964,0.023,0.862,0.115,0.003826530612244898
398,1178,4.461799660441426,53,0,0,2.0,90.0,1.0,148.5681818181818,0.9991,0.163,0.767,0.07,0.00303951367781155
399,391,4.626598465473147,22,1,0,1.0,37.0,0.0,117.89473684210526,0.9903,0.131,0.834,0.035,0.0044286979627989375
400,803,4.75840597758406,38,0,0,1.0,89.0,2.0,152.03225806451613,-0.6861,0.107,0.782,0.11,0.002108814846056516
401,1516,4.822559366754619,50,0,0,3.0,204.0,5.0,216.17073170731706,-0.9992,0.094,0.744,0.162,0.005840727844546782
402,866,4.810623556581986,35,0,0,5.0,72.0,1.0,220.47826086956522,0.9686,0.074,0.883,0.044,0.004123306499116434
403,705,4.546099290780141,6,0,0,2.0,78.0,0.0,264.0,0.9988,0.172,0.815,0.013,0.006795872136924239
404,1302,4.713517665130568,4,0,0,2.0,140.0,7.0,215.5142857142857,0.9677,0.086,0.846,0.068,0.004225538095866895
405,348,4.709770114942528,22,1,0,7.0,57.0,1.0,112.27777777777777,0.9916,0.144,0.841,0.015,0.009813542688910697
406,1224,4.669117647058823,64,0,0,16.0,123.0,4.0,189.6216216216216,-0.5252,0.086,0.829,0.085,0.001559841179807147
407,1039,5.02213666987488,45,0,0,0.0,135.0,1.0,210.16666666666666,0.9997,0.223,0.756,0.021,0.004104831070413641
408,937,4.455709711846319,21,0,0,1.0,95.0,2.0,171.43333333333334,0.9282,0.039,0.936,0.025,0.002320634306710501
409,1090,4.864220183486238,8,0,0,1.0,112.0,1.0,208.09677419354838,-0.9883,0.084,0.792,0.124,0.004320320938126832
410,1135,4.918942731277533,20,0,0,9.0,123.0,3.0,357.7894736842105,-0.9991,0.094,0.721,0.185,0.006161971830985915
411,712,4.349719101123595,0,0,0,0.0,99.0,4.0,138.25,0.9987,0.171,0.802,0.028,0.001539645881447267
412,1054,4.460151802656545,42,2,0,1.0,82.0,2.0,243.75,-0.9979,0.038,0.845,0.117,0.0032351438787672398
413,1218,5.041871921182267,24,0,0,1.0,107.0,1.0,310.8333333333333,-0.9956,0.061,0.83,0.109,0.002271816116530803
414,1118,4.867620751341682,32,0,0,1.0,108.0,5.0,347.2631578947368,0.9961,0.124,0.823,0.054,0.002569528415961306
415,511,4.677103718199608,24,0,0,3.0,40.0,0.0,245.75,-0.9725,0.042,0.865,0.093,0.004391891891891892
416,1446,4.3029045643153525,44,1,0,2.0,148.0,1.0,148.1153846153846,0.9988,0.111,0.856,0.033,0.006707946336429308
417,261,5.10727969348659,35,0,0,17.0,34.0,1.0,62.84615384615385,0.9947,0.2,0.773,0.027,0.011452682338758288
418,1293,4.607115235885537,71,0,0,8.0,121.0,3.0,167.22727272727272,0.9995,0.156,0.812,0.032,0.0039183894068369135
419,917,3.9738276990185386,39,3,0,2.0,77.0,5.0,143.25,0.9917,0.088,0.878,0.034,0.004767063921993499
420,637,4.9042386185243325,23,0,0,0.0,61.0,1.0,270.57142857142856,0.9216,0.053,0.915,0.032,0.0034201525914233097
421,76,4.802631578947368,11,0,0,1.0,15.0,0.0,231.0,0.0,0.0,1.0,0.0,0.0064794816414686825
