allCaps,adjectives,superlatives,class,avgSentenceLen,sent_overall,sent_pos,sent_neu,sent_neg,spelling_errors
0.0,3.0,0.0,1,69.0,-0.296,0.0,0.833,0.167,0.014492753623188406
4.0,12.0,1.0,1,139.66666666666666,-0.8718,0.042,0.78,0.179,0.0023752969121140144
0.0,4.0,0.0,1,68.0,0.0,0.0,1.0,0.0,0.009708737864077669
0.0,1.0,0.0,1,6.5,0.4404,0.592,0.408,0.0,0.07142857142857142
0.0,6.0,0.0,1,81.5,0.2263,0.175,0.704,0.121,0.006097560975609756
0.0,2.0,0.0,1,82.0,-0.872,0.0,0.724,0.276,0.012121212121212121
0.0,0.0,0.0,1,15.0,0.0,0.0,1.0,0.0,0.06666666666666667
0.0,1.0,0.0,1,88.4,0.6123,0.121,0.816,0.063,0.004484304932735426
0.0,2.0,0.0,1,40.5,0.0,0.0,1.0,0.0,0.012195121951219513
2.0,10.0,0.0,1,108.5,0.7424,0.16,0.84,0.0,0.009174311926605505
1.0,12.0,0.0,1,199.25,-0.9925,0.046,0.657,0.297,0.0075
0.0,0.0,0.0,1,50.0,0.4404,0.293,0.707,0.0,0.0
0.0,4.0,0.0,1,187.0,-0.8481,0.053,0.711,0.236,0.0
0.0,1.0,0.0,1,28.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1,31.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1,50.0,-0.6808,0.0,0.635,0.365,0.0
0.0,0.0,0.0,1,43.0,-0.5719,0.0,0.561,0.439,0.0
0.0,1.0,0.0,1,34.0,0.1779,0.319,0.44,0.242,0.0
0.0,2.0,0.0,1,34.0,-0.296,0.0,0.845,0.155,0.0
0.0,15.0,0.0,1,92.0,0.9322,0.193,0.677,0.13,0.0032292787944025836
0.0,0.0,0.0,1,64.0,0.4243,0.298,0.702,0.0,0.0
0.0,0.0,0.0,1,26.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1,39.0,0.0,0.0,1.0,0.0,0.0
0.0,2.0,0.0,1,67.0,-0.4164,0.045,0.85,0.105,0.012285012285012284
0.0,0.0,0.0,1,53.0,0.0,0.0,1.0,0.0,0.0
0.0,9.0,0.0,1,76.5,-0.5994,0.07,0.824,0.106,0.00646551724137931
1.0,3.0,0.0,1,34.666666666666664,-0.2716,0.109,0.726,0.166,0.0
0.0,3.0,0.0,1,81.0,0.2732,0.052,0.948,0.0,0.0
2.0,2.0,0.0,1,66.0,0.4939,0.198,0.725,0.076,0.007518796992481203
1.0,0.0,0.0,1,36.0,-0.2134,0.149,0.647,0.204,0.0136986301369863
0.0,1.0,0.0,1,24.0,0.4404,0.42,0.58,0.0,0.041666666666666664
0.0,2.0,0.0,1,70.0,-0.1531,0.073,0.833,0.094,0.0070921985815602835
0.0,1.0,0.0,1,50.0,-0.0207,0.121,0.755,0.125,0.009900990099009901
1.0,1.0,0.0,1,51.0,0.5473,0.116,0.884,0.0,0.0064516129032258064
0.0,1.0,0.0,1,43.5,-0.4767,0.0,0.819,0.181,0.011363636363636364
5.0,5.0,1.0,1,123.5,0.4404,0.075,0.925,0.0,0.0
0.0,1.0,0.0,1,31.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,0.0,1,43.333333333333336,-0.7184,0.083,0.606,0.311,0.015151515151515152
0.0,8.0,0.0,1,72.2,0.8917,0.192,0.783,0.025,0.01643835616438356
0.0,5.0,0.0,1,109.0,-0.1428,0.142,0.725,0.133,0.0091324200913242
0.0,4.0,2.0,1,66.0,-0.6658,0.055,0.792,0.153,0.0
0.0,2.0,0.0,1,121.0,-0.5994,0.0,0.813,0.187,0.01652892561983471
0.0,6.0,0.0,1,78.5,-0.8606,0.038,0.758,0.204,0.0
0.0,4.0,0.0,1,65.5,-0.8664,0.042,0.639,0.32,0.007575757575757576
1.0,4.0,1.0,1,74.0,-0.8402,0.0,0.869,0.131,0.00267379679144385
0.0,1.0,0.0,1,46.0,0.0688,0.225,0.562,0.214,0.0
0.0,0.0,0.0,1,56.0,0.3182,0.204,0.796,0.0,0.017857142857142856
1.0,7.0,0.0,1,103.0,-0.9234,0.02,0.746,0.234,0.006430868167202572
0.0,2.0,0.0,1,41.5,0.0,0.0,1.0,0.0,0.0
3.0,47.0,2.0,1,228.88888888888889,0.9804,0.136,0.819,0.045,0.0028929604628736743
2.0,24.0,1.0,1,104.0909090909091,-0.9872,0.044,0.748,0.208,0.0060396893874029335
3.0,44.0,0.0,1,135.8125,-0.9917,0.049,0.813,0.139,0.005925250683682771
0.0,19.0,0.0,1,116.22222222222223,-0.8032,0.092,0.761,0.147,0.014204545454545454
4.0,28.0,0.0,1,69.71428571428571,0.9837,0.178,0.761,0.061,0.01278600269179004
3.0,27.0,0.0,1,61.78947368421053,0.9705,0.142,0.811,0.048,0.010896898575020955
1.0,14.0,2.0,1,105.85714285714286,0.915,0.138,0.81,0.053,0.00535475234270415
0.0,65.0,0.0,1,73.95238095238095,-0.9838,0.072,0.821,0.106,0.005083668714255455
4.0,47.0,1.0,1,130.45,0.9844,0.121,0.826,0.052,0.0030360531309297912
0.0,31.0,0.0,1,122.125,0.9455,0.097,0.869,0.035,0.006582278481012658
2.0,28.0,1.0,1,83.05882352941177,0.9685,0.151,0.762,0.087,0.006963788300835654
2.0,65.0,3.0,1,108.51612903225806,-0.9909,0.109,0.735,0.156,0.006187389510901591
2.0,28.0,1.0,1,123.6923076923077,0.9602,0.117,0.833,0.05,0.0
35.0,245.0,1.0,1,62.96652719665272,0.999,0.107,0.829,0.064,0.00683638257699069
0.0,50.0,3.0,1,87.29032258064517,0.9559,0.128,0.793,0.079,0.006199854121079504
0.0,11.0,3.0,1,99.33333333333333,0.9834,0.253,0.718,0.029,0.008319467554076539
2.0,42.0,0.0,1,101.65,0.9874,0.148,0.792,0.06,0.0053475935828877
1.0,24.0,0.0,1,72.625,0.1777,0.084,0.857,0.059,0.0016906170752324597
0.0,43.0,0.0,1,132.1818181818182,0.9949,0.256,0.687,0.057,0.0006811989100817438
0.0,15.0,3.0,1,92.0,0.9632,0.144,0.831,0.024,0.008611410118406888
1.0,58.0,1.0,1,59.717948717948715,0.9656,0.151,0.746,0.103,0.002532714225411566
0.0,37.0,0.0,1,79.95652173913044,0.9923,0.158,0.795,0.047,0.004298764105319721
0.0,34.0,0.0,1,78.0952380952381,-0.9831,0.047,0.811,0.142,0.004819277108433735
1.0,34.0,0.0,1,76.79166666666667,-0.7556,0.04,0.907,0.053,0.002670940170940171
0.0,40.0,0.0,1,76.13793103448276,0.9913,0.134,0.836,0.03,0.004919499105545617
0.0,14.0,2.0,1,105.71428571428571,0.9664,0.148,0.841,0.011,0.00804289544235925
0.0,38.0,1.0,1,151.71428571428572,0.7793,0.073,0.879,0.048,0.0018665422305179655
0.0,28.0,2.0,1,98.0,0.9425,0.109,0.808,0.083,0.0018670649738610904
0.0,8.0,0.0,1,74.75,-0.0772,0.0,0.973,0.027,0.009933774834437087
2.0,33.0,0.0,1,94.03846153846153,0.9658,0.124,0.799,0.077,0.007269789983844911
0.0,31.0,0.0,1,94.17647058823529,0.9878,0.138,0.833,0.028,0.0006184291898577613
2.0,56.0,1.0,1,170.15384615384616,0.9953,0.182,0.776,0.042,0.002689376961004034
0.0,8.0,0.0,1,74.75,-0.0772,0.0,0.973,0.027,0.009933774834437087
0.0,21.0,2.0,1,68.1,-0.534,0.088,0.789,0.123,0.004347826086956522
0.0,14.0,2.0,1,93.25,0.9521,0.179,0.774,0.047,0.00796812749003984
0.0,39.0,1.0,1,95.55,0.9613,0.118,0.822,0.06,0.0031039834454216243
0.0,33.0,3.0,1,50.0,0.6672,0.124,0.765,0.112,0.00291970802919708
0.0,46.0,0.0,1,108.2,0.9953,0.119,0.873,0.009,0.0010993037742762918
0.0,28.0,0.0,1,151.25,0.9257,0.172,0.701,0.127,0.0036885245901639345
0.0,41.0,0.0,1,186.72727272727272,0.9962,0.205,0.726,0.069,0.002902757619738752
0.0,39.0,1.0,1,145.0909090909091,0.9322,0.129,0.794,0.077,0.001243008079552517
0.0,47.0,1.0,1,102.64,0.9982,0.198,0.764,0.038,0.003852080123266564
0.0,23.0,1.0,1,65.1,0.9451,0.12,0.826,0.055,0.006056018168054504
0.0,146.0,1.0,1,106.57142857142857,0.9959,0.125,0.785,0.09,0.0031393383240763103
0.0,21.0,0.0,1,57.2,0.8665,0.084,0.869,0.047,0.0028653295128939827
0.0,27.0,2.0,1,117.1,0.9599,0.101,0.887,0.012,0.002531645569620253
0.0,44.0,0.0,1,85.17391304347827,0.9732,0.141,0.774,0.085,0.005045408678102927
0.0,51.0,0.0,1,163.94444444444446,-0.9993,0.082,0.651,0.267,0.0016806722689075631
1.0,46.0,0.0,1,125.72222222222223,0.9906,0.137,0.801,0.062,0.006561679790026247
0.0,17.0,3.0,1,98.0,0.9867,0.182,0.802,0.016,0.006433823529411764
1.0,38.0,0.0,1,111.0,0.925,0.087,0.855,0.058,0.005515485787017395
0.0,14.0,2.0,1,82.6,0.9635,0.127,0.865,0.008,0.008383233532934131
1.0,41.0,2.0,1,133.3125,0.7195,0.08,0.85,0.07,0.004640371229698376
0.0,45.0,0.0,1,133.31578947368422,0.9955,0.152,0.798,0.049,0.0007821666014861165
0.0,17.0,0.0,1,36.333333333333336,0.3489,0.069,0.853,0.078,0.0
0.0,16.0,3.0,1,106.625,0.9438,0.157,0.789,0.053,0.004651162790697674
2.0,39.0,0.0,1,107.77777777777777,0.9781,0.152,0.779,0.069,0.00407955124936257
1.0,44.0,2.0,1,173.23076923076923,-0.9739,0.044,0.848,0.108,0.003966505068312032
1.0,30.0,0.0,1,162.72727272727272,0.9692,0.122,0.826,0.052,0.00221606648199446
0.0,58.0,0.0,1,177.86666666666667,-0.437,0.111,0.772,0.117,0.0033482142857142855
2.0,45.0,0.0,1,78.70833333333333,0.8478,0.097,0.834,0.068,0.005230125523012552
1.0,28.0,0.0,1,139.6875,0.9575,0.107,0.826,0.067,0.0031028368794326243
2.0,47.0,1.0,1,130.73684210526315,-0.9678,0.062,0.837,0.102,0.003189792663476874
0.0,22.0,2.0,1,101.0,0.9072,0.148,0.78,0.072,0.011995637949836423
0.0,42.0,1.0,1,141.33333333333334,0.9664,0.105,0.88,0.015,0.002805049088359046
0.0,29.0,1.0,1,119.85714285714286,0.9938,0.194,0.729,0.077,0.001177856301531213
0.0,34.0,0.0,1,119.35714285714286,0.898,0.102,0.85,0.048,0.002366863905325444
0.0,9.0,0.0,1,81.66666666666667,-0.3612,0.045,0.88,0.075,0.014141414141414142
1.0,42.0,0.0,1,63.65909090909091,0.997,0.191,0.731,0.078,0.006311360448807854
0.0,39.0,1.0,1,165.69230769230768,-0.9905,0.093,0.736,0.172,0.00046061722708429296
0.0,46.0,4.0,1,146.28571428571428,0.9962,0.169,0.804,0.027,0.002902757619738752
1.0,63.0,0.0,1,206.92307692307693,0.9424,0.094,0.872,0.035,0.00036927621861152144
0.0,35.0,0.0,1,138.66666666666666,0.9967,0.212,0.768,0.02,0.0011918951132300357
0.0,57.0,2.0,1,63.542857142857144,0.967,0.164,0.72,0.116,0.005754758742806552
0.0,37.0,1.0,1,154.875,-0.3114,0.11,0.778,0.112,0.003201280512204882
0.0,28.0,0.0,1,69.45,-0.964,0.06,0.803,0.138,0.005657708628005658
1.0,37.0,1.0,1,43.28888888888889,0.9549,0.115,0.807,0.078,0.006526104417670682
0.0,11.0,2.0,1,99.875,0.8692,0.135,0.792,0.073,0.007444168734491315
20.0,87.0,2.0,1,90.21951219512195,0.9936,0.101,0.884,0.016,0.024338058304359454
0.0,36.0,6.0,1,74.88,0.9975,0.215,0.724,0.061,0.005274261603375527
0.0,31.0,0.0,1,152.69230769230768,0.9484,0.076,0.902,0.022,0.000999000999000999
1.0,15.0,3.0,1,128.85714285714286,0.7099,0.051,0.926,0.023,0.004405286343612335
0.0,29.0,0.0,1,143.07142857142858,0.9969,0.182,0.778,0.04,0.002967359050445104
0.0,49.0,1.0,1,159.66666666666666,0.997,0.201,0.774,0.025,0.0015527950310559005
0.0,41.0,1.0,1,119.66666666666667,0.9957,0.179,0.782,0.04,0.0009182736455463728
0.0,58.0,0.0,1,226.46153846153845,0.9826,0.125,0.807,0.068,0.0006754474839581223
1.0,17.0,2.0,1,88.71428571428571,0.6036,0.082,0.887,0.03,0.004784688995215311
0.0,70.0,1.0,1,106.39473684210526,0.993,0.107,0.85,0.043,0.00416156670746634
1.0,69.0,1.0,1,159.95238095238096,0.9852,0.097,0.856,0.047,0.00206794682422452
0.0,44.0,1.0,1,193.58333333333334,0.8603,0.105,0.814,0.081,0.002139495079161318
1.0,15.0,0.0,1,54.38461538461539,-0.777,0.067,0.791,0.142,0.004166666666666667
0.0,19.0,0.0,1,83.25,-0.9818,0.022,0.868,0.11,0.003940886699507389
1.0,43.0,2.0,1,136.3684210526316,0.9774,0.173,0.701,0.126,0.008416220351951033
0.0,15.0,3.0,1,103.57142857142857,0.697,0.118,0.81,0.071,0.012311901504787962
1.0,37.0,0.0,1,160.5,0.8095,0.099,0.81,0.091,0.001323918799646955
0.0,19.0,2.0,1,124.25,0.9557,0.134,0.851,0.015,0.003996003996003996
0.0,35.0,0.0,1,138.36363636363637,0.9741,0.14,0.799,0.061,0.001953125
0.0,46.0,2.0,1,82.65789473684211,0.9797,0.082,0.877,0.041,0.005978602894902455
0.0,12.0,3.0,1,125.16666666666667,0.8719,0.11,0.848,0.042,0.005291005291005291
1.0,60.0,3.0,1,147.30434782608697,0.9992,0.24,0.728,0.032,0.00233986545773618
3.0,67.0,0.0,1,120.13333333333334,0.9749,0.09,0.86,0.05,0.015964767409854114
0.0,49.0,1.0,1,126.07407407407408,-0.9947,0.092,0.74,0.168,0.0034924330616996507
0.0,21.0,1.0,1,53.9,0.5399,0.101,0.818,0.08,0.0
0.0,35.0,0.0,1,96.15,0.9895,0.12,0.88,0.0,0.008213552361396304
0.0,52.0,0.0,1,134.94736842105263,-0.9982,0.062,0.731,0.207,0.002317497103128621
0.0,53.0,7.0,1,145.2608695652174,0.9884,0.127,0.797,0.076,0.0038644470868014267
0.0,25.0,0.0,1,175.55555555555554,-0.4215,0.08,0.833,0.087,0.0031466331025802393
0.0,15.0,0.0,1,144.2,0.5859,0.136,0.78,0.084,0.005509641873278237
1.0,31.0,0.0,1,165.0,0.8807,0.066,0.918,0.017,0.002677376171352075
0.0,16.0,0.0,1,151.4,-0.7783,0.019,0.911,0.07,0.0026246719160104987
1.0,12.0,0.0,1,147.5,-0.0516,0.0,0.987,0.013,0.006745362563237774
1.0,6.0,0.0,1,110.25,-0.8625,0.0,0.87,0.13,0.013513513513513514
2.0,12.0,1.0,1,148.42857142857142,-0.5972,0.02,0.932,0.048,0.007640878701050621
3.0,12.0,0.0,1,308.0,-0.902,0.072,0.756,0.172,0.009708737864077669
0.0,27.0,1.0,1,155.33333333333334,-0.1045,0.076,0.846,0.078,0.0021321961620469083
5.0,22.0,0.0,1,205.4,-0.5052,0.065,0.846,0.089,0.008712487899322363
3.0,48.0,0.0,1,119.14285714285714,0.8929,0.083,0.863,0.053,0.0035629453681710215
2.0,176.0,2.0,1,109.45,0.9946,0.116,0.801,0.082,0.0014709210228558498
0.0,99.0,3.0,1,117.16216216216216,0.9985,0.148,0.809,0.043,0.0034317089910775567
6.0,148.0,5.0,1,81.27272727272727,0.9997,0.193,0.735,0.073,0.003202296819787986
0.0,86.0,2.0,1,79.92307692307692,-0.9862,0.102,0.753,0.145,0.0021377672209026127
6.0,149.0,6.0,1,81.2090909090909,0.9997,0.193,0.735,0.073,0.003204774008177699
3.0,396.0,3.0,1,159.93548387096774,0.9933,0.098,0.824,0.078,0.001763244369640138
3.0,69.0,4.0,1,138.06451612903226,0.9951,0.136,0.794,0.07,0.006025492468134415
27.0,198.0,1.0,1,156.30434782608697,0.9935,0.107,0.809,0.084,0.004053431598341778
0.0,103.0,4.0,1,117.16216216216216,0.9985,0.148,0.809,0.043,0.0034317089910775567
15.0,234.0,12.0,1,146.19607843137254,0.9972,0.097,0.834,0.068,0.003463203463203463
0.0,72.0,2.0,1,143.68,0.9921,0.108,0.865,0.027,0.0033140016570008283
28.0,234.0,12.0,1,145.7058823529412,0.9972,0.098,0.834,0.069,0.003474774473772135
3.0,127.0,3.0,1,149.82608695652175,0.998,0.092,0.886,0.022,0.0034557235421166306
1.0,119.0,4.0,1,97.89583333333333,0.9988,0.193,0.755,0.053,0.003368421052631579
1.0,118.0,2.0,1,116.96428571428571,0.9993,0.163,0.779,0.058,0.001967312348668281
0.0,51.0,3.0,1,155.7826086956522,0.9985,0.16,0.815,0.024,0.0013850415512465374
2.0,101.0,2.0,1,101.24137931034483,0.9975,0.13,0.818,0.052,0.0026967807180178663
4.0,124.0,5.0,1,201.1153846153846,-0.6694,0.075,0.847,0.077,0.0034227039361095267
0.0,73.0,0.0,1,125.3409090909091,0.9934,0.129,0.79,0.081,0.0030575539568345324
2.0,98.0,2.0,1,89.4225352112676,-0.9751,0.077,0.83,0.092,0.0029585798816568047
4.0,87.0,0.0,1,129.34782608695653,-0.8613,0.087,0.83,0.083,0.003502334889926618
1.0,105.0,3.0,1,139.8125,0.9897,0.096,0.851,0.053,0.0031042128603104213
0.0,53.0,0.0,1,121.63157894736842,0.9973,0.191,0.776,0.033,0.004271678769756515
4.0,129.0,0.0,1,176.16216216216216,0.9965,0.093,0.874,0.033,0.0033551929235931064
15.0,112.0,2.0,1,147.52380952380952,0.9613,0.067,0.889,0.044,0.0027213062269889547
1.0,61.0,3.0,1,154.56,0.9985,0.159,0.804,0.036,0.0017980991523246853
0.0,69.0,1.0,1,120.42222222222222,0.9954,0.138,0.781,0.081,0.003475397841595025
13.0,228.0,4.0,1,178.9016393442623,0.999,0.104,0.871,0.025,0.004555808656036446
7.0,93.0,2.0,1,83.48148148148148,-0.9689,0.108,0.758,0.134,0.0024091108190976785
6.0,154.0,0.0,1,173.17307692307693,0.9949,0.082,0.871,0.047,0.0018763796909492274
5.0,185.0,2.0,1,119.87341772151899,0.97,0.1,0.817,0.082,0.0026172529313232833
0.0,95.0,1.0,1,149.625,-0.9833,0.045,0.877,0.078,0.0020742584526031943
13.0,126.0,2.0,1,132.76363636363635,0.9942,0.08,0.893,0.027,0.0032599837000814994
3.0,131.0,2.0,1,199.0,-0.9993,0.084,0.756,0.16,0.0015785319652722968
3.0,144.0,1.0,1,142.40350877192984,0.9412,0.108,0.796,0.096,0.0026917900403768506
2.0,87.0,1.0,1,74.83333333333333,-0.9937,0.071,0.796,0.133,0.00903761602344895
77.0,241.0,2.0,1,183.27692307692308,0.9837,0.105,0.807,0.089,0.009516654144753318
0.0,103.0,3.0,1,99.93877551020408,0.9984,0.146,0.808,0.046,0.004439959636730575
3.0,123.0,0.0,1,168.71875,-0.9956,0.106,0.736,0.159,0.00423728813559322
1.0,117.0,2.0,1,107.85964912280701,0.9835,0.085,0.867,0.048,0.0030600740860041876
2.0,110.0,1.0,1,185.57575757575756,0.994,0.091,0.88,0.029,0.0019477357571822756
3.0,125.0,0.0,1,168.71875,-0.9956,0.106,0.736,0.159,0.00423728813559322
25.0,130.0,1.0,1,124.27777777777777,-0.9402,0.101,0.791,0.108,0.005027354724234807
13.0,142.0,4.0,1,139.38709677419354,0.9918,0.089,0.849,0.062,0.0025267026530377858
3.0,69.0,6.0,1,164.3913043478261,0.9904,0.112,0.842,0.046,0.006039915966386555
1.0,92.0,0.0,1,142.5609756097561,0.9769,0.079,0.872,0.049,0.0010188487009679063
2.0,85.0,1.0,1,104.58333333333333,-0.9525,0.046,0.884,0.07,0.005526315789473684
3.0,119.0,2.0,1,165.60526315789474,0.5564,0.104,0.794,0.102,0.0017366592990211557
12.0,309.0,2.0,1,142.21100917431193,0.9981,0.079,0.879,0.042,0.0026266897302838106
0.0,44.0,0.0,1,131.93333333333334,0.9897,0.162,0.798,0.039,0.0030045067601402104
1.0,71.0,3.0,1,92.725,-0.9426,0.133,0.722,0.145,0.003195739014647137
14.0,121.0,2.0,1,166.92105263157896,0.5564,0.103,0.796,0.101,0.0017230576441102756
0.0,37.0,0.0,1,391.8,-0.975,0.052,0.82,0.128,0.006109979633401222
5.0,192.0,3.0,1,126.30263157894737,0.9877,0.106,0.814,0.08,0.0028940568475452197
0.0,46.0,0.0,1,145.46153846153845,0.9953,0.186,0.773,0.041,0.005246589716684155
2.0,265.0,3.0,1,106.51327433628319,0.9997,0.173,0.752,0.075,0.007160493827160494
1.0,118.0,4.0,1,105.37735849056604,0.9991,0.161,0.795,0.044,0.004610746586274162
13.0,76.0,0.0,1,248.05882352941177,-0.967,0.107,0.771,0.122,0.0028328611898017
0.0,95.0,5.0,1,79.14864864864865,0.9726,0.136,0.746,0.118,0.003372112628561794
2.0,107.0,3.0,1,105.2,0.9991,0.145,0.821,0.034,0.004273504273504274
1.0,144.0,3.0,1,127.67857142857143,0.9995,0.165,0.817,0.019,0.0018035516093229745
0.0,96.0,5.0,1,79.16216216216216,0.9726,0.136,0.746,0.118,0.003368137420006736
9.0,234.0,4.0,1,166.48611111111111,0.9969,0.101,0.838,0.061,0.002818769689935334
1.0,144.0,3.0,1,126.82142857142857,0.9995,0.165,0.816,0.019,0.0018146286990508096
73.0,243.0,3.0,1,183.765625,0.9925,0.109,0.804,0.087,0.009553601623266824
1.0,112.0,2.0,1,133.06521739130434,0.995,0.104,0.839,0.058,0.004537352130935019
1.0,68.0,0.0,1,145.92,0.9968,0.158,0.781,0.061,0.004897959183673469
3.0,189.0,2.0,1,111.87951807228916,0.9969,0.122,0.798,0.08,0.0017072129748186087
2.0,110.0,1.0,1,185.57575757575756,0.994,0.091,0.88,0.029,0.0019477357571822756
5.0,114.0,3.0,1,165.06060606060606,-0.9923,0.102,0.759,0.139,0.0049261083743842365
0.0,108.0,3.0,1,128.0754716981132,0.8545,0.101,0.821,0.078,0.0027757487216946678
3.0,87.0,3.0,1,130.1875,0.9992,0.192,0.78,0.028,0.005952380952380952
0.0,312.0,8.0,1,119.96129032258065,0.9997,0.133,0.793,0.074,0.0029863481228668944
1.0,59.0,2.0,1,122.93548387096774,0.9976,0.165,0.773,0.062,0.0010392309690828788
0.0,123.0,2.0,1,165.03125,0.9967,0.116,0.853,0.031,0.008468197214904027
7.0,116.0,3.0,1,116.8135593220339,0.9994,0.176,0.757,0.067,0.004746152739824536
1.0,155.0,5.0,1,102.05,0.9281,0.065,0.879,0.056,0.004000484907261486
7.0,110.0,1.0,1,227.32,-0.9433,0.036,0.901,0.062,0.0043775170723165824
11.0,211.0,4.0,1,164.86885245901638,0.9909,0.103,0.82,0.077,0.0028650464335111636
1.0,75.0,3.0,1,129.8709677419355,0.9987,0.176,0.789,0.036,0.005420054200542005
3.0,101.0,0.0,1,169.7,0.9911,0.101,0.849,0.05,0.01073589693538942
4.0,85.0,1.0,1,146.34615384615384,0.9872,0.136,0.789,0.075,0.004174276024002087
2.0,116.0,2.0,1,161.22222222222223,0.9937,0.105,0.838,0.057,0.0020512820512820513
1.0,55.0,0.0,1,100.60606060606061,0.999,0.204,0.75,0.046,0.0035778175313059034
22.0,314.0,2.0,1,142.6697247706422,0.9981,0.078,0.879,0.042,0.0026183025735998467
1.0,42.0,0.0,1,134.5,0.9832,0.155,0.806,0.039,0.0006153846153846154
1.0,291.0,5.0,1,155.1573033707865,0.9942,0.093,0.839,0.068,0.0020139538229159175
20.0,161.0,3.0,1,192.0,-0.9755,0.066,0.851,0.083,0.005542168674698795
14.0,329.0,2.0,1,174.21,0.9997,0.101,0.863,0.035,0.003994293865905849
12.0,244.0,4.0,1,123.57954545454545,0.9982,0.106,0.84,0.054,0.002006566946369938
2.0,55.0,1.0,1,117.88461538461539,0.9879,0.095,0.887,0.018,0.0009705596894208993
4.0,162.0,5.0,1,100.71875,-0.9993,0.121,0.687,0.192,0.002354868434524419
7.0,65.0,5.0,1,93.37837837837837,0.998,0.16,0.805,0.035,0.002005156115726153
2.0,126.0,3.0,1,144.25581395348837,0.9985,0.156,0.778,0.066,0.002240717029449424
4.0,156.0,4.0,1,127.40983606557377,0.9864,0.108,0.812,0.081,0.002169751116783663
3.0,105.0,0.0,1,170.93333333333334,0.9918,0.103,0.847,0.05,0.010854816824966078
2.0,55.0,2.0,1,103.17142857142858,0.9968,0.144,0.818,0.038,0.0032858707557502738
0.0,75.0,1.0,1,140.14705882352942,0.999,0.185,0.764,0.052,0.0029154518950437317
1.0,69.0,5.0,1,87.14285714285714,0.9993,0.205,0.744,0.051,0.0032369942196531793
3.0,62.0,1.0,1,155.79310344827587,0.9759,0.111,0.807,0.082,0.004834102395078005
7.0,190.0,7.0,1,121.12820512820512,0.9998,0.167,0.797,0.035,0.004507810042981445
6.0,41.0,1.0,1,178.6,-0.9311,0.043,0.876,0.081,0.005008347245409015
8.0,71.0,0.0,1,145.7391304347826,-0.9966,0.088,0.733,0.18,0.006493506493506494
15.0,70.0,2.0,1,133.32258064516128,-0.3874,0.124,0.747,0.129,0.005505026328386788
2.0,74.0,0.0,1,113.88679245283019,0.9391,0.079,0.856,0.065,0.003933136676499509
3.0,135.0,1.0,1,121.34615384615384,-0.9988,0.081,0.75,0.169,0.0032879286049788633
2.0,133.0,1.0,1,130.64583333333334,0.2548,0.12,0.762,0.118,0.004414314992905565
1.0,75.0,2.0,1,90.703125,-0.8389,0.115,0.76,0.125,0.005950357021421286
3.0,69.0,1.0,1,116.75,0.9858,0.145,0.737,0.119,0.004708097928436911
7.0,157.0,6.0,1,159.06666666666666,0.6192,0.087,0.834,0.079,0.005402410306136584
9.0,90.0,4.0,1,104.96363636363637,0.9941,0.143,0.771,0.086,0.0018825945575902789
17.0,110.0,1.0,1,120.18367346938776,-0.9869,0.08,0.818,0.102,0.01006036217303823
4.0,86.0,6.0,1,112.9245283018868,-0.9963,0.131,0.708,0.161,0.002478929102627665
13.0,81.0,1.0,1,137.45,0.9877,0.084,0.873,0.043,0.004144890971346188
8.0,110.0,3.0,1,138.53488372093022,0.6682,0.134,0.739,0.127,0.0041652782405864714
2.0,51.0,0.0,1,129.0344827586207,0.9835,0.133,0.781,0.085,0.0026434047052603755
6.0,69.0,0.0,1,76.52542372881356,-0.9931,0.08,0.792,0.128,0.0032658393207054214
0.0,23.0,0.0,1,109.3076923076923,-0.8354,0.075,0.818,0.107,0.006263048016701462
2.0,27.0,0.0,1,154.8,-0.6762,0.085,0.818,0.098,0.007702182284980745
1.0,22.0,0.0,1,61.95454545454545,0.9353,0.114,0.834,0.052,0.011502516175413372
0.0,26.0,0.0,1,187.44444444444446,-0.7326,0.048,0.896,0.056,0.007647058823529412
2.0,18.0,0.0,1,175.5,-0.8775,0.028,0.892,0.08,0.0049504950495049506
1.0,24.0,0.0,1,128.44444444444446,0.9342,0.158,0.739,0.103,0.002570694087403599
1.0,30.0,0.0,1,157.8,-0.9209,0.033,0.882,0.085,0.003771213073538655
0.0,14.0,0.0,1,129.375,0.8591,0.11,0.832,0.058,0.0019193857965451055
1.0,22.0,0.0,1,140.75,-0.8757,0.107,0.745,0.148,0.001759014951627089
0.0,24.0,0.0,1,69.47058823529412,0.7461,0.097,0.821,0.082,0.005833333333333334
1.0,19.0,0.0,1,117.66666666666667,0.8442,0.075,0.914,0.01,0.013084112149532711
1.0,28.0,3.0,1,173.88888888888889,-0.9001,0.072,0.807,0.121,0.0038095238095238095
4.0,68.0,1.0,1,107.9090909090909,-0.9951,0.069,0.77,0.161,0.0033268644302744664
2.0,28.0,1.0,1,163.55555555555554,0.969,0.111,0.882,0.007,0.0013477088948787063
1.0,25.0,0.0,1,114.44444444444444,-0.93,0.0,0.917,0.083,0.0067243035542747355
2.0,19.0,0.0,1,70.28571428571429,0.9408,0.127,0.842,0.031,0.000999000999000999
