Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,allCaps,adjectives,superlatives,class,avgSentenceLen,sent_overall,sent_pos,sent_neu,sent_neg,spelling_errors
1838,4.076713819368879,81,2,0.0,138.0,4.0,1,99.68085106382979,0.9975,0.09,0.86,0.05,0.003055204382638011
593,4.915682967959529,24,0,3.0,63.0,0.0,1,189.8421052631579,-0.9576,0.046,0.873,0.081,0.006075669704501519
632,5.112341772151898,12,0,0.0,90.0,1.0,1,165.04166666666666,0.9981,0.201,0.734,0.065,0.004773869346733669
563,5.209591474245116,10,0,2.0,60.0,0.0,1,210.35294117647058,0.9961,0.138,0.826,0.036,0.006128133704735376
615,4.915447154471544,39,0,1.0,72.0,0.0,1,206.0,0.9292,0.06,0.902,0.037,0.003221476510067114
5416,4.925775480059084,497,4,22.0,520.0,6.0,1,160.09268292682927,-0.9998,0.061,0.839,0.1,0.010721424677448665
639,5.153364632237872,55,0,3.0,70.0,0.0,1,268.2,-0.9966,0.068,0.786,0.146,0.002974714923153198
655,5.1526717557251915,17,0,4.0,83.0,3.0,1,257.75,-0.8593,0.057,0.876,0.067,0.0028999516674722086
643,5.046656298600311,37,0,9.0,67.0,4.0,1,265.73333333333335,-0.9523,0.065,0.846,0.088,0.0045045045045045045
664,5.004518072289158,21,0,5.0,101.0,2.0,1,157.76923076923077,-0.9781,0.045,0.871,0.083,0.0016965584100824044
630,5.082539682539681,19,0,1.0,69.0,0.0,1,245.9375,-0.6016,0.075,0.846,0.079,0.006842372022301064
658,5.372340425531916,15,0,2.0,93.0,0.0,1,171.44,-0.9949,0.089,0.767,0.144,0.008358486185279778
655,4.803053435114504,14,2,0.0,70.0,1.0,1,148.84615384615384,0.9961,0.122,0.842,0.036,0.0010269576379974327
603,5.388059701492537,11,0,7.0,57.0,3.0,1,178.77272727272728,0.9954,0.151,0.799,0.05,0.008350202429149798
895,7.366480446927374,42,4,4.0,100.0,1.0,1,309.84615384615387,0.9918,0.142,0.762,0.096,0.03837108553038743
1730,5.058959537572254,7,1,14.0,200.0,3.0,1,195.0,-0.9999,0.065,0.728,0.207,0.006309148264984227
716,5.040502793296088,21,0,4.0,69.0,1.0,1,295.6666666666667,-0.9895,0.057,0.841,0.102,0.002023836294130875
1255,4.772908366533866,7,0,9.0,148.0,1.0,1,285.0,-0.9956,0.074,0.813,0.113,0.006724949562878279
696,4.665229885057472,12,0,1.0,73.0,6.0,1,94.02325581395348,-0.9665,0.119,0.728,0.153,0.006369426751592357
551,4.64065335753176,0,8,0.0,61.0,0.0,1,112.28571428571429,0.9975,0.198,0.724,0.078,0.0025133521834747093
517,4.97872340425532,27,3,0.0,62.0,0.0,1,95.27272727272727,-0.9869,0.127,0.708,0.165,0.002826633165829146
360,5.291666666666667,25,0,1.0,44.0,1.0,1,66.88571428571429,0.997,0.272,0.645,0.083,0.0029350104821802936
799,4.022528160200252,2,2,0.0,55.0,2.0,1,105.57894736842105,0.9985,0.152,0.808,0.04,0.0051762385999507025
702,5.2421652421652425,75,0,4.0,86.0,1.0,1,212.0952380952381,0.9479,0.103,0.81,0.087,0.007584207004238233
465,4.8838709677419345,6,0,0.0,57.0,2.0,1,92.26666666666667,0.9748,0.141,0.799,0.06,0.0007147962830593281
925,4.631351351351352,40,1,0.0,108.0,1.0,1,86.37704918032787,0.9951,0.095,0.875,0.029,0.0018751171948246765
426,4.471830985915493,14,0,1.0,30.0,1.0,1,123.21052631578948,0.4854,0.043,0.92,0.038,0.00338409475465313
791,5.0847029077117565,30,4,0.0,109.0,1.0,1,103.80851063829788,0.994,0.123,0.822,0.055,0.002028809089064719
817,4.971848225214198,37,1,0.0,100.0,4.0,1,121.2439024390244,0.9989,0.185,0.771,0.044,0.005576578370842461
678,5.182890855457226,42,0,6.0,90.0,2.0,1,253.58823529411765,-0.9935,0.06,0.82,0.12,0.005783021050196623
664,5.131024096385542,24,0,7.0,87.0,0.0,1,321.46153846153845,0.9514,0.099,0.84,0.061,0.00405824779183576
644,5.225155279503107,17,0,6.0,98.0,2.0,1,95.46511627906976,-0.9729,0.078,0.817,0.105,0.003376748673420164
620,4.825806451612904,4,1,0.0,74.0,0.0,1,167.45454545454547,0.9989,0.192,0.791,0.017,0.004318488529014845
650,4.586153846153846,28,0,2.0,75.0,1.0,1,112.06060606060606,0.6425,0.066,0.877,0.057,0.0013404825737265416
805,5.284472049689441,35,4,2.0,112.0,2.0,1,154.52941176470588,-0.9825,0.103,0.77,0.127,0.006052581804425951
569,5.502636203866432,13,0,5.0,86.0,2.0,1,172.0909090909091,0.9956,0.14,0.818,0.042,0.005253480430785396
648,4.825617283950617,17,0,1.0,71.0,2.0,1,215.72222222222223,-0.9906,0.063,0.821,0.116,0.004104669061056952
651,5.302611367127496,16,0,2.0,57.0,0.0,1,299.42857142857144,-0.9977,0.053,0.79,0.157,0.004283674440742504
591,4.6446700507614205,11,0,1.0,73.0,3.0,1,130.84615384615384,0.9915,0.164,0.752,0.084,0.003793405310767435
786,5.0636132315521625,32,0,20.0,87.0,0.0,1,202.75,-0.993,0.036,0.871,0.093,0.010229132569558102
261,4.992337164750958,9,0,0.0,43.0,0.0,1,79.45,-0.9118,0.046,0.869,0.084,0.0030998140111593306
540,5.2407407407407405,57,0,1.0,64.0,0.0,1,57.03333333333333,0.9561,0.169,0.691,0.14,0.003711104767342278
454,4.4471365638766525,49,7,2.0,44.0,0.0,1,86.24137931034483,0.986,0.119,0.849,0.032,0.007846214201647704
1304,4.6886503067484675,21,1,8.0,162.0,2.0,1,96.2051282051282,0.9992,0.163,0.761,0.076,0.006450763559768299
752,4.470744680851063,38,5,0.0,68.0,3.0,1,87.22916666666667,0.9966,0.134,0.819,0.047,0.0023568230025925053
709,4.3526093088857545,20,0,0.0,85.0,2.0,1,85.35555555555555,-0.9927,0.084,0.773,0.143,0.0012823800974608873
386,4.717616580310881,22,1,0.0,47.0,2.0,1,101.18181818181819,0.9168,0.081,0.873,0.046,0.0022192632046160675
1095,4.880365296803653,13,0,2.0,125.0,1.0,1,124.88461538461539,0.9928,0.119,0.813,0.068,0.004881769641495042
769,5.271781534460338,11,2,8.0,131.0,1.0,1,249.4,0.9984,0.148,0.805,0.047,0.007787539936102236
1357,5.06484893146647,31,2,15.0,131.0,0.0,1,200.0,-0.9995,0.064,0.76,0.176,0.004382847666429756
523,5.177820267686425,14,0,1.0,68.0,0.0,1,149.22727272727272,-0.9963,0.089,0.721,0.19,0.005145278450363196
741,5.00944669365722,45,0,1.0,83.0,2.0,1,147.2258064516129,-0.9971,0.028,0.847,0.124,0.00848933391380061
1712,4.875584112149533,24,0,15.0,198.0,1.0,1,219.48936170212767,-0.9992,0.078,0.766,0.155,0.00608049416079529
672,4.825892857142857,20,0,1.0,102.0,1.0,1,201.3,-0.5567,0.058,0.877,0.065,0.0042037586547972305
679,5.268041237113403,56,0,3.0,68.0,0.0,1,190.69565217391303,-0.9979,0.073,0.748,0.178,0.0029505220154334997
628,5.238853503184713,21,0,2.0,77.0,3.0,1,251.25,0.6989,0.066,0.876,0.058,0.0022315893875526904
669,5.298953662182361,10,0,0.0,89.0,1.0,1,227.10526315789474,-0.9912,0.096,0.767,0.137,0.004618937644341801
610,4.883606557377049,19,0,0.0,88.0,0.0,1,91.1,0.9853,0.14,0.768,0.092,0.0010860711376595167
441,4.854875283446712,14,1,0.0,62.0,0.0,1,171.93333333333334,0.9716,0.09,0.879,0.032,0.0007707129094412332
950,4.864210526315789,16,0,11.0,86.0,2.0,1,125.4,-0.9861,0.037,0.881,0.081,0.004912280701754386
410,4.558536585365854,9,0,3.0,39.0,0.0,1,114.95,0.5207,0.138,0.732,0.13,0.0068846815834767644
275,4.76,4,0,3.0,29.0,0.0,1,227.42857142857142,-0.7391,0.073,0.832,0.095,0.0024968789013732834
402,4.181592039800995,0,0,0.0,38.0,0.0,1,91.04347826086956,-0.1749,0.109,0.776,0.115,0.005191127890514393
576,4.6336805555555545,22,0,0.0,58.0,2.0,1,102.0,0.9718,0.09,0.876,0.034,0.006361708573159649
571,4.514886164623468,0,0,2.0,64.0,0.0,1,131.375,-0.9853,0.116,0.729,0.156,0.003772398616787174
648,4.154320987654321,18,0,0.0,40.0,0.0,1,122.70370370370371,-0.965,0.06,0.848,0.092,0.004189108318372232
427,5.023419203747072,8,0,3.0,62.0,1.0,1,154.11764705882354,-0.9374,0.098,0.782,0.12,0.00870882241575161
517,3.967117988394584,7,0,3.0,40.0,3.0,1,88.62068965517241,0.9112,0.093,0.836,0.071,0.005762581636573185
603,4.598673300165838,22,0,2.0,52.0,2.0,1,147.7391304347826,-0.961,0.075,0.817,0.109,0.004666083406240887
802,4.183291770573566,5,0,6.0,69.0,2.0,1,161.3846153846154,-0.9847,0.086,0.796,0.119,0.005434782608695652
545,4.598165137614679,44,0,0.0,58.0,1.0,1,133.34782608695653,0.9929,0.145,0.787,0.068,0.003229974160206718
244,4.057377049180328,4,1,1.0,25.0,2.0,1,102.58333333333333,0.9849,0.169,0.797,0.035,0.0048115477145148355
244,4.7909836065573765,13,0,0.0,26.0,0.0,1,178.375,0.2732,0.114,0.788,0.098,0.002789400278940028
227,3.9383259911894273,6,0,1.0,20.0,1.0,1,124.22222222222223,0.6767,0.058,0.907,0.035,0.006200177147918512
234,4.2905982905982905,19,0,0.0,22.0,2.0,1,123.6,0.9564,0.11,0.865,0.025,0.008807045636509208
259,4.683397683397684,15,1,1.0,28.0,0.0,1,165.0,0.6996,0.092,0.839,0.069,0.004679144385026738
260,4.869230769230769,14,0,1.0,35.0,2.0,1,154.2,-0.1226,0.071,0.852,0.077,0.005134788189987163
500,5.0,0,0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
500,5.0,0,0,0.0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
204,4.161764705882353,16,0,0.0,14.0,1.0,1,176.5,-0.1742,0.098,0.801,0.101,0.008434864104967198
279,3.842293906810036,11,5,0.0,23.0,0.0,1,112.33333333333333,0.8346,0.099,0.843,0.058,0.007352941176470588
360,4.144444444444445,10,0,1.0,44.0,0.0,1,152.66666666666666,-0.9877,0.043,0.817,0.141,0.007046070460704607
415,4.648192771084338,7,0,0.0,41.0,2.0,1,195.83333333333334,0.9953,0.161,0.836,0.004,0.0050782903089293275
438,4.559360730593609,33,0,2.0,48.0,3.0,1,163.6,-0.4264,0.086,0.821,0.093,0.0072874493927125505
161,4.254658385093168,19,0,1.0,11.0,0.0,1,120.42857142857143,0.7096,0.09,0.852,0.058,0.00585480093676815
411,4.296836982968371,14,0,0.0,54.0,1.0,1,99.95454545454545,0.9779,0.102,0.856,0.041,0.006292134831460674
381,4.774278215223097,17,0,0.0,40.0,0.0,1,170.3846153846154,0.9595,0.109,0.846,0.045,0.0044782803403493054
241,4.576763485477177,6,0,0.0,29.0,1.0,1,149.77777777777777,0.6369,0.083,0.852,0.065,0.0029411764705882353
111,4.7657657657657655,15,0,0.0,9.0,0.0,1,216.33333333333334,0.6124,0.053,0.934,0.013,0.013803680981595092
297,4.420875420875421,20,0,2.0,28.0,0.0,1,146.72727272727272,-0.8943,0.037,0.881,0.082,0.010442260442260442
134,4.067164179104478,25,0,3.0,9.0,1.0,1,363.0,0.2023,0.077,0.872,0.052,0.02197802197802198
13,4.538461538461538,14,0,0.0,2.0,0.0,1,79.0,0.5859,0.375,0.625,0.0,0.0
2,5.0,0,0,0.0,1.0,0.0,1,15.0,0.0,0.0,1.0,0.0,0.0
256,4.23046875,6,0,0.0,20.0,0.0,1,224.16666666666666,0.9774,0.188,0.728,0.084,0.0066469719350073855
436,4.2912844036697235,21,1,1.0,40.0,0.0,1,164.64285714285714,-0.8452,0.059,0.86,0.081,0.005601034037052995
425,4.167058823529413,22,0,1.0,41.0,0.0,1,129.52941176470588,0.9509,0.113,0.814,0.073,0.00990990990990991
500,5.0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
500,5.0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
381,3.905511811023622,11,5,0.0,44.0,0.0,1,60.0,0.9462,0.094,0.846,0.06,0.013749338974087784
203,4.3251231527093585,6,0,0.0,16.0,2.0,1,270.0,0.0,0.035,0.936,0.029,0.015682656826568265
409,4.356968215158925,19,4,0.0,50.0,0.0,1,104.19047619047619,0.9894,0.147,0.802,0.051,0.0036199095022624436
330,4.8151515151515145,22,0,0.0,37.0,1.0,1,194.7,-0.9657,0.027,0.888,0.085,0.005615109749872384
3,4.333333333333333,0,0,0.0,2.0,0.0,1,17.0,0.4215,0.583,0.417,0.0,0.05263157894736842
7,4.285714285714286,5,0,2.0,2.0,0.0,1,40.0,0.0,0.0,1.0,0.0,0.047619047619047616
321,4.6417445482866055,25,1,0.0,32.0,0.0,1,151.25,-0.8563,0.073,0.809,0.119,0.0060207991242474
229,4.235807860262009,5,0,0.0,16.0,1.0,1,168.57142857142858,-0.5457,0.044,0.87,0.086,0.007569386038687973
255,4.078431372549018,13,1,1.0,11.0,0.0,1,130.6,-0.4558,0.097,0.798,0.105,0.005311077389984826
339,4.855457227138643,6,0,2.0,47.0,4.0,1,183.1818181818182,0.7298,0.111,0.785,0.103,0.0034482758620689655
326,4.263803680981595,21,1,1.0,34.0,2.0,1,157.45454545454547,-0.7088,0.053,0.875,0.072,0.007449856733524355
287,4.543554006968642,19,0,0.0,25.0,0.0,1,145.0,-0.9652,0.097,0.75,0.153,0.008706467661691543
12,4.833333333333333,0,0,0.0,4.0,0.0,1,73.0,0.0,0.0,1.0,0.0,0.0273972602739726
16,4.4375,5,0,0.0,5.0,2.0,1,92.0,0.0,0.0,1.0,0.0,0.0
16,4.4375,5,0,0.0,6.0,2.0,1,92.0,0.0,0.0,1.0,0.0,0.0
16,4.4375,5,0,0.0,6.0,2.0,1,92.0,0.0,0.0,1.0,0.0,0.0
453,4.262693156732892,13,0,1.0,46.0,2.0,1,160.33333333333334,0.4214,0.133,0.739,0.128,0.004130524576621231
10,5.3,6,0,0.0,3.0,0.0,1,68.0,0.0,0.0,1.0,0.0,0.029411764705882353
8,4.375,6,0,0.0,1.0,1.0,1,48.0,0.0,0.0,1.0,0.0,0.0
259,4.737451737451737,11,0,0.0,27.0,1.0,1,149.9,0.9331,0.164,0.728,0.108,0.0066181336863004635
416,3.620192307692308,14,6,0.0,44.0,0.0,1,55.628571428571426,0.9923,0.169,0.765,0.066,0.04937027707808564
435,4.7218390804597705,14,0,0.0,46.0,1.0,1,165.93333333333334,-0.0668,0.084,0.842,0.075,0.005189620758483034
137,4.744525547445256,6,0,0.0,17.0,0.0,1,195.75,-0.6041,0.081,0.809,0.11,0.007623888182973317
357,4.591036414565826,14,0,0.0,29.0,0.0,1,202.1,0.9382,0.079,0.898,0.023,0.004431314623338257
160,4.54375,6,5,0.0,18.0,0.0,1,73.33333333333333,0.9429,0.18,0.745,0.075,0.002232142857142857
376,3.8962765957446814,8,0,1.0,25.0,0.0,1,131.28571428571428,0.6645,0.085,0.854,0.061,0.00431266846361186
2,5.0,0,0,0.0,2.0,0.0,1,15.0,0.0,0.0,1.0,0.0,0.0
2,5.0,0,0,0.0,3.0,0.0,1,15.0,0.0,0.0,1.0,0.0,0.0
2,10.0,0,0,0.0,1.0,0.0,1,27.0,0.0,0.0,1.0,0.0,0.13793103448275862
2,9.0,0,0,0.0,2.0,0.0,1,23.0,0.0,0.0,1.0,0.0,0.08
2,5.0,0,0,0.0,1.0,0.0,1,15.0,0.0,0.0,1.0,0.0,0.0
2,5.0,0,0,0.0,3.0,0.0,1,15.0,0.0,0.0,1.0,0.0,0.0
4,7.0,0,0,0.0,4.0,0.0,1,35.0,0.0,0.0,1.0,0.0,0.05405405405405406
2,5.0,0,0,0.0,4.0,0.0,1,15.0,0.0,0.0,1.0,0.0,0.0
263,4.509505703422053,10,0,0.0,20.0,1.0,1,161.77777777777777,-0.9377,0.069,0.809,0.122,0.00954328561690525
16,4.5,6,0,0.0,7.0,2.0,1,93.0,0.0,0.0,1.0,0.0,0.0
16,4.5,6,0,0.0,6.0,2.0,1,93.0,0.0,0.0,1.0,0.0,0.0
116,5.224137931034483,8,0,0.0,15.0,0.0,1,120.66666666666667,-0.2006,0.111,0.789,0.101,0.004103967168262654
319,4.3260188087774285,12,0,0.0,34.0,0.0,1,141.58333333333334,0.9517,0.094,0.875,0.031,0.007593457943925234
347,4.334293948126802,9,1,0.0,29.0,0.0,1,91.4,-0.9548,0.01,0.897,0.094,0.011898323418063819
152,4.269736842105264,13,0,3.0,17.0,0.0,1,269.6666666666667,0.3197,0.06,0.895,0.044,0.006157635467980296
259,4.3050193050193055,12,0,1.0,36.0,2.0,1,153.22222222222223,0.9142,0.128,0.833,0.039,0.007204610951008645
115,3.8695652173913038,6,0,0.0,14.0,1.0,1,111.4,-0.9444,0.048,0.767,0.185,0.0
375,4.565333333333333,15,0,0.0,37.0,0.0,1,232.55555555555554,-0.7162,0.115,0.773,0.112,0.0038077106139933364
186,4.306451612903226,33,0,0.0,12.0,0.0,1,141.71428571428572,-0.8672,0.033,0.877,0.09,0.005
16,4.5,6,0,0.0,6.0,2.0,1,93.0,0.0,0.0,1.0,0.0,0.0
16,4.5,6,0,0.0,5.0,2.0,1,93.0,0.0,0.0,1.0,0.0,0.0
16,4.5,6,0,0.0,6.0,2.0,1,93.0,0.0,0.0,1.0,0.0,0.0
315,4.3841269841269845,7,0,0.0,29.0,1.0,1,169.5,0.9449,0.158,0.736,0.107,0.005861664712778429
16,4.5,6,0,0.0,7.0,2.0,1,93.0,0.0,0.0,1.0,0.0,0.0
16,5.25,6,0,0.0,4.0,0.0,1,105.0,0.0,0.0,1.0,0.0,0.01904761904761905
110,4.245454545454545,6,0,0.0,8.0,0.0,1,144.75,0.9659,0.196,0.789,0.015,0.0017152658662092624
321,4.482866043613707,12,1,0.0,29.0,0.0,1,194.88888888888889,-0.2975,0.096,0.821,0.083,0.007361268403171008
350,3.894285714285714,10,0,0.0,30.0,1.0,1,96.16666666666667,0.996,0.191,0.791,0.018,0.007432818753573471
16,4.5,6,0,0.0,5.0,2.0,1,93.0,0.0,0.0,1.0,0.0,0.0
16,4.5,6,0,0.0,8.0,2.0,1,93.0,0.0,0.0,1.0,0.0,0.0
24,4.791666666666667,6,0,0.0,8.0,0.0,1,150.0,0.296,0.084,0.916,0.0,0.02666666666666667
109,4.366972477064221,24,0,0.0,15.0,0.0,1,150.25,0.2263,0.041,0.937,0.022,0.006622516556291391
183,4.185792349726777,22,0,0.0,14.0,0.0,1,158.66666666666666,0.9685,0.144,0.856,0.0,0.0031282586027111575
393,4.5139949109414745,25,1,0.0,48.0,1.0,1,363.8333333333333,-0.8469,0.1,0.793,0.107,0.006846188954815153
162,4.734567901234568,0,0,0.0,16.0,0.0,1,185.0,0.2647,0.145,0.728,0.127,0.005376344086021506
400,4.8125,28,0,1.0,48.0,0.0,1,180.30769230769232,-0.9786,0.033,0.864,0.103,0.005089058524173028
218,4.4587155963302765,13,0,1.0,21.0,0.0,1,151.875,0.7964,0.083,0.87,0.047,0.0032679738562091504
156,4.1089743589743595,8,1,0.0,13.0,0.0,1,99.875,0.7148,0.11,0.81,0.079,0.004962779156327543
443,4.616252821670429,20,0,0.0,44.0,1.0,1,209.75,0.9667,0.104,0.832,0.064,0.0047430830039525695
276,4.786231884057972,9,1,0.0,33.0,1.0,1,133.75,0.8689,0.128,0.772,0.101,0.005552128315854411
6,5.333333333333333,0,0,0.0,3.0,0.0,1,45.0,0.0,0.0,1.0,0.0,0.0
6,5.333333333333333,0,0,0.0,2.0,0.0,1,45.0,0.0,0.0,1.0,0.0,0.0
6,6.0,0,0,0.0,2.0,0.0,1,49.0,0.0,0.0,1.0,0.0,0.04081632653061224
6,5.333333333333333,0,0,0.0,5.0,0.0,1,45.0,0.0,0.0,1.0,0.0,0.0
6,5.333333333333333,0,0,1.0,3.0,0.0,1,45.0,0.0,0.0,1.0,0.0,0.0
212,4.514150943396227,4,1,1.0,19.0,0.0,1,129.66666666666666,-0.8439,0.074,0.804,0.122,0.006802721088435374
518,4.154440154440154,17,0,0.0,56.0,1.0,1,224.58333333333334,-0.9731,0.076,0.819,0.105,0.005537098560354375
124,4.57258064516129,11,0,1.0,16.0,1.0,1,99.28571428571429,-0.877,0.073,0.787,0.141,0.011412268188302425
643,4.493001555209953,48,2,10.0,77.0,1.0,1,138.80769230769232,-0.9583,0.092,0.805,0.103,0.005762897914379802
454,5.317180616740088,15,1,0.0,52.0,1.0,1,115.16,-0.9842,0.067,0.795,0.138,0.007575757575757576
497,4.6237424547283705,12,0,0.0,55.0,0.0,1,103.96296296296296,0.195,0.085,0.837,0.078,0.0010570824524312897
470,4.923404255319149,21,0,2.0,55.0,0.0,1,93.4,-0.9022,0.062,0.842,0.097,0.013041945717307015
474,5.179324894514768,4,0,2.0,54.0,0.0,1,146.45,-0.97,0.081,0.792,0.127,0.0010162601626016261
309,4.394822006472491,10,2,1.0,22.0,1.0,1,151.9090909090909,0.2624,0.124,0.749,0.127,0.0041444641799881585
322,4.5527950310559016,8,1,1.0,39.0,2.0,1,118.13333333333334,0.9624,0.113,0.843,0.044,0.012256267409470752
205,4.434146341463415,0,1,1.0,17.0,1.0,1,138.375,0.7042,0.085,0.845,0.07,0.012511170688114389
240,4.441666666666666,5,2,1.0,27.0,1.0,1,108.75,0.8838,0.095,0.86,0.045,0.0022675736961451248
229,4.847161572052403,7,1,1.0,32.0,2.0,1,122.0909090909091,0.9885,0.193,0.776,0.031,0.005139500734214391
229,4.3056768558951966,5,1,1.0,31.0,4.0,1,151.5,0.8858,0.099,0.824,0.076,0.004893964110929853
270,4.933333333333334,6,1,1.0,33.0,1.0,1,177.55555555555554,0.7597,0.076,0.872,0.052,0.006199628022318661
251,4.1633466135458175,7,1,1.0,23.0,1.0,1,161.75,0.9653,0.124,0.833,0.043,0.00612088752869166
205,4.434146341463415,0,1,1.0,17.0,1.0,1,138.375,0.7042,0.085,0.845,0.07,0.0125
250,4.3839999999999995,7,2,1.0,27.0,1.0,1,169.25,0.9706,0.133,0.821,0.046,0.006578947368421052
256,4.703125,5,1,1.0,39.0,1.0,1,163.33333333333334,-0.9842,0.054,0.784,0.162,0.004037685060565276
218,4.651376146788991,5,1,2.0,26.0,1.0,1,206.33333333333334,0.9235,0.106,0.837,0.057,0.008821170809943865
286,4.531468531468532,7,1,2.0,32.0,2.0,1,198.5,0.9184,0.082,0.877,0.041,0.003123048094940662
489,4.482617586912065,11,1,1.0,50.0,1.0,1,191.28571428571428,0.9839,0.14,0.785,0.075,0.005179430262671106
196,4.418367346938775,7,1,1.0,15.0,1.0,1,132.375,0.9718,0.14,0.837,0.023,0.0018656716417910447
270,4.066666666666666,5,1,1.0,19.0,1.0,1,90.8,0.9882,0.169,0.806,0.026,0.006488824801730353
188,4.2340425531914905,9,1,1.0,11.0,1.0,1,122.375,-0.8465,0.045,0.85,0.106,0.012096774193548387
297,4.558922558922559,14,2,1.0,32.0,1.0,1,91.72222222222223,0.9956,0.195,0.78,0.025,0.0029832935560859188
274,4.113138686131387,9,2,1.0,24.0,2.0,1,155.55555555555554,0.9685,0.151,0.753,0.096,0.003536067892503536
281,4.672597864768683,5,1,1.0,35.0,1.0,1,200.125,0.6027,0.128,0.763,0.109,0.002476780185758514
318,4.59433962264151,5,1,2.0,44.0,2.0,1,136.46153846153845,0.8007,0.101,0.813,0.085,0.0033407572383073497
338,4.633136094674557,5,3,0.0,38.0,0.0,1,189.6,0.6089,0.093,0.849,0.058,0.0041797283176593526
212,4.320754716981132,5,1,1.0,16.0,1.0,1,139.125,0.9484,0.103,0.855,0.042,0.006216696269982238
335,4.552238805970148,9,2,1.0,46.0,6.0,1,142.15384615384616,0.9843,0.148,0.798,0.054,0.005879208979155532
286,4.045454545454546,6,3,1.0,30.0,0.0,1,129.1818181818182,0.9197,0.102,0.838,0.06,0.006263048016701462
299,4.260869565217392,14,1,6.0,34.0,1.0,1,120.53846153846153,0.9676,0.097,0.881,0.022,0.010081915563957152
242,4.512396694214876,7,1,1.0,26.0,1.0,1,147.66666666666666,0.9864,0.217,0.709,0.075,0.005952380952380952
245,4.4,5,1,1.0,18.0,3.0,1,110.83333333333333,-0.6296,0.088,0.8,0.112,0.0066815144766146995
211,4.322274881516588,7,3,1.0,19.0,1.0,1,160.14285714285714,-0.9402,0.116,0.691,0.193,0.01060070671378092
318,4.487421383647797,5,1,1.0,27.0,1.0,1,124.14285714285714,0.9954,0.225,0.735,0.04,0.0068143100511073255
376,4.627659574468085,5,1,2.0,42.0,1.0,1,162.30769230769232,0.6588,0.08,0.859,0.06,0.005159474671669793
266,4.695488721804511,17,1,1.0,20.0,1.0,1,189.375,0.8942,0.09,0.849,0.061,0.007194244604316547
270,4.4,9,1,1.0,28.0,2.0,1,132.27272727272728,0.9556,0.086,0.883,0.031,0.011533242876526458
240,4.158333333333333,5,3,1.0,25.0,2.0,1,123.7,0.944,0.127,0.816,0.056,0.004792332268370607
257,4.575875486381324,16,1,1.0,25.0,1.0,1,206.14285714285714,0.9422,0.11,0.833,0.057,0.002751031636863824
305,4.298360655737706,7,1,2.0,35.0,1.0,1,124.0,0.9752,0.11,0.838,0.052,0.003674219228413962
188,4.585106382978722,5,1,1.0,23.0,1.0,1,104.7,0.4857,0.115,0.742,0.143,0.007525870178739417
168,4.547619047619048,5,1,1.0,17.0,1.0,1,154.33333333333334,0.8534,0.107,0.829,0.064,0.002136752136752137
266,4.240601503759399,6,1,1.0,24.0,1.0,1,154.77777777777777,0.6054,0.113,0.789,0.098,0.0049680624556423
295,4.257627118644068,8,1,3.0,32.0,1.0,1,103.26666666666667,0.9772,0.117,0.841,0.041,0.008274984086569064
239,4.384937238493724,6,1,1.0,20.0,1.0,1,85.33333333333333,0.9523,0.161,0.737,0.102,0.005380476556495004
237,4.2405063291139244,5,2,1.0,23.0,1.0,1,96.15384615384616,0.6238,0.168,0.68,0.152,0.006299212598425197
201,4.129353233830845,9,1,1.0,20.0,1.0,1,103.0,0.9848,0.184,0.78,0.037,0.0038240917782026767
255,4.576470588235294,5,1,1.0,36.0,1.0,1,159.44444444444446,0.9876,0.171,0.79,0.039,0.005517241379310344
213,4.661971830985915,5,1,1.0,27.0,1.0,1,173.14285714285714,0.8939,0.116,0.806,0.078,0.004088307440719542
196,4.346938775510204,20,1,1.0,25.0,1.0,1,149.14285714285714,0.9497,0.135,0.825,0.04,0.005681818181818182
199,4.427135678391959,14,1,1.0,19.0,1.0,1,119.66666666666667,0.9079,0.107,0.836,0.057,0.003669724770642202
288,4.6944444444444455,6,1,1.0,26.0,1.0,1,136.83333333333334,0.9565,0.108,0.854,0.038,0.003022974607013301
240,4.083333333333333,6,2,1.0,43.0,1.0,1,153.875,-0.8955,0.117,0.731,0.152,0.007240547063555913
442,4.540723981900452,8,1,1.0,44.0,4.0,1,176.21428571428572,0.9802,0.124,0.801,0.076,0.004819277108433735
298,4.580536912751677,14,1,1.0,30.0,1.0,1,166.1,0.9305,0.105,0.838,0.057,0.0011926058437686344
250,4.692,6,1,1.0,33.0,1.0,1,178.5,-0.0931,0.121,0.754,0.126,0.006245662734212352
283,4.247349823321556,14,0,1.0,31.0,1.0,1,211.57142857142858,-0.2991,0.049,0.886,0.065,0.006024096385542169
210,4.3,30,0,0.0,21.0,1.0,1,138.625,-0.9224,0.055,0.85,0.094,0.0017793594306049821
255,4.776470588235294,18,2,1.0,25.0,1.0,1,133.0,0.4247,0.078,0.851,0.071,0.007417397167902899
436,4.33256880733945,12,0,0.0,53.0,1.0,1,136.8235294117647,-0.6945,0.106,0.783,0.11,0.007218683651804671
259,4.552123552123552,10,0,0.0,37.0,0.0,1,206.42857142857142,0.068,0.153,0.691,0.156,0.0054869684499314125
